Orthogroup	Species	PLAZA_proteome.selected_transcript.ppe	Orthologs
OG0000015	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.7G014300.1	ONH94400
OG0000015	OrthoDB_Prunus_persica_Lovell	Prupe.1G515700.3	3760_0_001215
OG0000015	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G515700.3	ONI35097, ONI35095, ONI35096
OG0000015	OrthoDB_Prunus_persica_Lovell	Prupe.8G061100.1	3760_0_0052e5, 3760_0_0052a9, 3760_0_00580c
OG0000015	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G061100.1	ONH90555
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G109000.1	3760_0_0037ad
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G109000.1	ONI07252
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G108700.1	3760_0_0036b2
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108700.1	ONI07249
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G108400.1	3760_0_003a0d
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108400.1	ONI07246
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G108000.1	3760_0_0035f3
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108000.1	ONI07239
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G107700.1	ONI07242
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G107700.1	3760_0_00353e
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G108200.1	3760_0_003ad7
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108200.1	ONI07244
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G108500.1	3760_0_0037ea
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108500.1	ONI07247
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G108600.1	3760_0_003a4f
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108600.1	ONI07248
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G109500.1	3760_0_0033fb
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G109500.1	ONI07257
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G107800.1	ONI07240
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G107800.1	3760_0_0035d3
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G108100.1	ONI07243
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G107600.1	ONI07238
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G107500.1	3760_0_003829
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G107500.1	ONI07237
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G109400.1	3760_0_00354d
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G109400.1	ONI07256
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G109100.1	3760_0_003626, 3760_0_003a5b
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G109100.1	ONI07253
OG0000016	OrthoDB_Prunus_persica_Lovell	Prupe.5G109200.1	3760_0_0038fb
OG0000016	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.5G109200.1	ONI07254
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G154500.1	3760_0_0054e1
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154500.1	ONH92091
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154000.1	ONH92089
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G154000.1	3760_0_0050e7
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154300.1	ONH92086
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G154300.1	3760_0_0053e6
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G154100.1, Prupe.8G154400.1, Prupe.8G153400.1	3760_0_0053c4
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154100.1	ONH92087
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154400.1	ONH92090
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G153400.1	ONH92080
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G246500.1	3760_0_005616
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G246500.1	ONH93680
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G246800.1	3760_0_0051c7
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G246800.1	ONH93684
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.7G159200.1	3760_0_004adf
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.7G159200.1	ONH96913
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G153300.1	3760_0_0054b2
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G153300.1	ONH92079
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154800.1	ONH92094
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G154800.1	3760_0_0051df, 3760_0_00573d
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154700.1	ONH92093
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G154600.1	3760_0_0055d0
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G154600.1	ONH92092
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G104000.1	3760_0_005168
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G104000.1	ONH91289, ONH91288
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G104100.1	3760_0_005245
OG0000017	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G104200.1	ONH91290
OG0000017	OrthoDB_Prunus_persica_Lovell	Prupe.8G104300.1	3760_0_0056a2
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G477400.1	3760_0_000f2a
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G477400.1	ONI34354
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G477200.1	3760_0_0011ba
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G477200.1	ONI34352
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G476200.1	3760_0_00083d
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G476200.1	ONI34341
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G477800.1	ONI34359
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G477800.1	3760_0_000680
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G477000.1	3760_0_00097e
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G477000.1	ONI34350
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G465600.1	3760_0_001090
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G465600.1	ONI34156
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G475200.2	3760_0_001051
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G475200.2	ONI34328, ONI34327, ONI34329
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G475900.1	ONI34338
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G475900.1	3760_0_000c57
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G475500.2	3760_0_0010f6
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G475500.2	ONI34334
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.4G169000.1	3760_0_002dd5
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G169000.1	ONI12505
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G475400.1	3760_0_00020a
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G475400.1	ONI34332
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G475800.1	3760_0_00078c
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G475800.1	ONI34337
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G475100.1	3760_0_000886
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G475100.1	ONI34326
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G475300.2	ONI34330
OG0000018	OrthoDB_Prunus_persica_Lovell	Prupe.1G475300.2	3760_0_00053e
OG0000018	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G476500.2	ONI34345, ONI34344
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.1G104400.1	3760_0_001173
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G104400.1	ONI27778
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.1G103800.2	3760_0_000ddb
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G103800.2	ONI27760
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G003100.2	ONI14706, ONI14705, ONI14703, ONI14702
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.3G003100.2	3760_0_002784
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.3G123700.2, Prupe.3G123800.3	3760_0_002295
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G123700.2	ONI16812
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G123800.3	ONI16818
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.1G104300.1	3760_0_00086a
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G104300.1	ONI27773
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.2G166500.1	3760_0_001565
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G166500.1	ONI23042
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.1G103900.1	3760_0_00067f
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G103900.1	ONI27762, ONI27763, ONI27764, ONI27761
OG0000019	OrthoDB_Prunus_persica_Lovell	Prupe.1G104100.2	3760_0_000b0f
OG0000019	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G104100.2	ONI27769, ONI27768, ONI27771
OG0000020	OrthoDB_Prunus_persica_Lovell	Prupe.6G181000.1	3760_0_0001c4, 3760_0_0012d4, 3760_0_005683, 3760_0_00025f, 3760_0_00056c, 3760_0_0056ac
OG0000020	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G181000.1	ONI02171
OG0000020	OrthoDB_Prunus_persica_Lovell	Prupe.7G029200.1	3760_0_004877
OG0000020	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.7G029200.1	ONH94772
OG0000020	OrthoDB_Prunus_persica_Lovell	Prupe.8G015400.1	3760_0_004c35, 3760_0_00065e, 3760_0_004639, 3760_0_004da9, 3760_0_00089f, 3760_0_005825, 3760_0_000e9c, 3760_0_002371, 3760_0_005480, 3760_0_003488, 3760_0_004ac6, 3760_0_003312
OG0000020	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.8G015400.1	ONH89771
OG0000020	OrthoDB_Prunus_persica_Lovell	Prupe.4G046500.1	3760_0_003000, 3760_0_002c38
OG0000020	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G046500.1	ONI10421
OG0000020	OrthoDB_Prunus_persica_Lovell	Prupe.6G182100.1	3760_0_0012b8, 3760_0_001c01, 3760_0_001e24, 3760_0_002f67, 3760_0_0034af, 3760_0_0017fe, 3760_0_001cc6, 3760_0_00403c
OG0000020	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G182100.1	ONI02188
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.1G167700.1	3760_0_000744
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G167700.1	ONI28903
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G045000.1	ONI26777
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.2G008600.1	3760_0_001a19
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G008600.1	ONI20311
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.3G109500.1	3760_0_00259a
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G109500.1	ONI16603
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.3G109400.1	3760_0_002334
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G109400.1	ONI16602
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.3G109100.1	3760_0_002871
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G109100.1	ONI16599
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.3G109700.1	3760_0_002370
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G109700.1	ONI16605
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.3G109200.1	ONI16600
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.3G109200.1	3760_0_002223, 3760_0_002597
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.2G005700.1	3760_0_00173c
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G005700.1	ONI20270
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.2G005600.1	3760_0_001640
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G005600.1	ONI20269
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.2G009200.1	3760_0_001dc0
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G009200.1	ONI20324
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.2G009300.1	3760_0_0019b6
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G009300.1	ONI20325
OG0000021	OrthoDB_Prunus_persica_Lovell	Prupe.2G009400.1	3760_0_001b42
OG0000021	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G009400.1	ONI20326
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.6G160800.1	3760_0_00409b
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G160800.1	ONI01815
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.6G160900.1	3760_0_0044bf
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G160900.1	ONI01816
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.4G063400.1	3760_0_002e32
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G063400.1	ONI10720
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.6G294300.1	3760_0_002fad, 3760_0_003c90
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G294300.1	ONI03973
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.4G063200.1, Prupe.7G141600.1	3760_0_004dc9
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G063200.1	ONI10718
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.7G141600.1	ONH96620
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.4G057800.1	3760_0_00300f
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G057800.1	ONI10623
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G064600.1	ONI10734
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.4G064600.1	3760_0_002b74
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.4G064500.1	3760_0_002f29
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G064500.1	ONI10733
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.4G063600.1	3760_0_002f66, 3760_0_002975
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G063600.1	ONI10722
OG0000022	OrthoDB_Prunus_persica_Lovell	Prupe.4G063300.1	3760_0_002cfc
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G063300.1	ONI10719
OG0000022	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G044400.2	ONI20993, ONI20991
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G161100.1	3760_0_001c49
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G161100.1	ONI22966, ONI22967
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G160700.1, Prupe.2G161300.2, Prupe.2G161000.1	3760_0_001a6a
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G160700.1	ONI22961, ONI22960
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G161300.2	ONI22970, ONI22969, ONI22971
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G161000.1	ONI22965
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G160400.1, Prupe.2G160600.1	3760_0_001694
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G160400.1	ONI22957
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G160600.1	ONI22959
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G160100.1, Prupe.2G160500.1	3760_0_0015f1
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G160100.1, Prupe.2G160500.1	ONI22958
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G161600.2	3760_0_001845
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G161600.2	ONI22975, ONI22974
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G161400.1	3760_0_0018ca
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G161400.1	ONI22972
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G161500.1	3760_0_00156d
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G161500.1	ONI22973
OG0000023	OrthoDB_Prunus_persica_Lovell	Prupe.2G160800.1	3760_0_001491
OG0000023	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G160800.1	ONI22963, ONI22962
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G205900.1	3760_0_003c8f
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G205900.1	ONI02558
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G207700.1	3760_0_004560
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G207700.1	ONI02576
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G207900.1	3760_0_003fd1
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G207900.1	ONI02578
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G207600.1	3760_0_00446b
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G207600.1	ONI02575
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G207200.1	3760_0_003e96
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G207200.1	ONI02571
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G206300.1	3760_0_003b5f
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G206300.1	ONI02562
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G207400.1	3760_0_003b99
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G207400.1	ONI02573
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G208200.1	3760_0_0046fb
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G208200.1	ONI02581
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G208100.1	3760_0_004696
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G208100.1	ONI02580
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G207300.1	3760_0_003dd3
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G207300.1	ONI02572
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G207500.1	3760_0_004218
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G207500.1	ONI02574
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G206800.1	3760_0_003c1c
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G206800.1	ONI02567
OG0000024	OrthoDB_Prunus_persica_Lovell	Prupe.6G205700.1	3760_0_004649
OG0000024	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G205700.1	ONI02556
OG0000025	OrthoDB_Prunus_persica_Lovell	Prupe.2G329000.4	3760_0_00172e
OG0000025	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G329000.4	ONI25975, ONI25977, ONI25976, ONI25983, ONI25982, ONI25985, ONI25984, ONI25980, ONI25978, ONI25979, ONI25981, ONI25972, ONI25974, ONI25970, ONI25969, ONI25973, ONI25971, ONI25967, ONI25965, ONI25966, ONI25964, ONI25968, ONI25986, ONI25998, ONI25999, ONI25988, ONI25987, ONI25992, ONI25991, ONI25990, ONI25989, ONI25993, ONI25994, ONI25997, ONI25995, ONI25996
OG0000027	OrthoDB_Prunus_persica_Lovell	Prupe.1G550800.3	3760_0_00072d
OG0000027	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G550800.3	ONI35711, ONI35710, ONI35708
OG0000027	OrthoDB_Prunus_persica_Lovell	Prupe.1G557200.1	3760_0_00101d
OG0000027	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G557200.1	ONI35853
OG0000027	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G557300.1	ONI35855
OG0000027	OrthoDB_Prunus_persica_Lovell	Prupe.1G557300.1	3760_0_0000c8
OG0000027	OrthoDB_Prunus_persica_Lovell	Prupe.1G557100.1	3760_0_000312, 3760_0_000b71, 3760_0_003e0a, 3760_0_000944, 3760_0_0007e6, 3760_0_0001cd, 3760_0_000b6b, 3760_0_000e94, 3760_0_000b22, 3760_0_000116
OG0000027	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G557100.1	ONI35852
OG0000027	OrthoDB_Prunus_persica_Lovell	Prupe.1G539800.1	3760_0_000494, 3760_0_00084e
OG0000027	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G539800.1	ONI35500
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.2G126300.1	3760_0_00143f
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G126300.1	ONI22394
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.2G126100.1	3760_0_0013b6
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G126100.1	ONI22392
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.2G126200.1, Prupe.2G126400.1	3760_0_001b5f
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G126200.1	ONI22393
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G126400.1	ONI22395
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.4G260900.1	3760_0_003283, 3760_0_002c34
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.4G260900.1	ONI14078
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.2G126800.1, Prupe.6G132100.1	3760_0_0045ed
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G126800.1	ONI22400
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G132100.1	ONI01318
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G126600.1	ONI22397
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.2G127000.2	3760_0_001a51
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G127000.2	ONI22402, ONI22403, ONI22404
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.2G126700.2	3760_0_0014c2
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G126700.2	ONI22398, ONI22399
OG0000028	OrthoDB_Prunus_persica_Lovell	Prupe.2G121000.2	3760_0_0013be
OG0000028	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.2G121000.2	ONI22315, ONI22316
OG0000029	OrthoDB_Prunus_persica_Lovell	Prupe.6G086100.2	3760_0_003dda
OG0000029	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G086100.2	ONI00386, ONI00387, ONI00388, ONI00385, ONI00382, ONI00383, ONI00384, ONI00390
OG0000029	OrthoDB_Prunus_persica_Lovell	Prupe.6G066800.1	3760_0_0043f1
OG0000029	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.6G066800.1	ONI00092, ONI00091, ONI00096, ONI00095, ONI00097, ONI00093, ONI00094, ONI00090, ONI00089, ONI00081, ONI00084, ONI00085, ONI00083, ONI00088, ONI00078, ONI00077, ONI00076, ONI00075, ONI00082, ONI00079, ONI00080, ONI00087, ONI00086
OG0000031	OrthoDB_Prunus_persica_Lovell	Prupe.1G127800.1	3760_0_000169
OG0000031	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Prupe.1G127800.1	ONI28164
