Orthogroup	Species	Compara_Prunus_persica.Prunus_persica_NCBIv2.pep.all	Orthologs
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH93680	Prupe.8G246500.1
OG0000017	OrthoDB_Prunus_persica_Lovell	ONH93684	3760_0_0051c7
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH93684	Prupe.8G246800.1
OG0000017	OrthoDB_Prunus_persica_Lovell	ONH96913	3760_0_004adf
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH96913	Prupe.7G159200.1
OG0000017	OrthoDB_Prunus_persica_Lovell	ONH92079	3760_0_0054b2
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH92079	Prupe.8G153300.1
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH92094	Prupe.8G154800.1
OG0000017	OrthoDB_Prunus_persica_Lovell	ONH92094	3760_0_0051df, 3760_0_00573d
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH92093	Prupe.8G154700.1
OG0000017	OrthoDB_Prunus_persica_Lovell	ONH92092	3760_0_0055d0
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH92092	Prupe.8G154600.1
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH91289, ONH91288	Prupe.8G104000.1
OG0000017	OrthoDB_Prunus_persica_Lovell	ONH91289, ONH91288	3760_0_005168
OG0000017	PLAZA_proteome.selected_transcript.ppe	ONH91290	Prupe.8G104200.1
OG0000017	OrthoDB_Prunus_persica_Lovell	ONH91287	3760_0_0053ba
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34354	3760_0_000f2a
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34354	Prupe.1G477400.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34352	3760_0_0011ba
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34352	Prupe.1G477200.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34341	3760_0_00083d
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34341	Prupe.1G476200.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34359	3760_0_000680
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34359	Prupe.1G477800.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34350	3760_0_00097e
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34350	Prupe.1G477000.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34156	3760_0_001090
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34156	Prupe.1G465600.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34328, ONI34327, ONI34329	3760_0_001051
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34328, ONI34327, ONI34329	Prupe.1G475200.2
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34338	3760_0_000c57
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34338	Prupe.1G475900.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34334	3760_0_0010f6
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34334	Prupe.1G475500.2
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI12505	3760_0_002dd5
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI12505	Prupe.4G169000.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34332	3760_0_00020a
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34332	Prupe.1G475400.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34337	3760_0_00078c
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34337	Prupe.1G475800.1
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34326	3760_0_000886
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34326	Prupe.1G475100.1
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34330	Prupe.1G475300.2
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34330	3760_0_00053e
OG0000018	OrthoDB_Prunus_persica_Lovell	ONI34331	3760_0_000fd1
OG0000018	PLAZA_proteome.selected_transcript.ppe	ONI34345, ONI34344	Prupe.1G476500.2
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI27778	3760_0_001173
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI27778	Prupe.1G104400.1
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI27760	3760_0_000ddb
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI27760	Prupe.1G103800.2
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI14706, ONI14705, ONI14703, ONI14702	Prupe.3G003100.2
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI14706, ONI14705, ONI14703, ONI14702	3760_0_002784
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI16812, ONI16818, ONI16810	3760_0_002295
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI16812	Prupe.3G123700.2
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI16818	Prupe.3G123800.3
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI16816, ONI16815, ONI16811, ONI16813, ONI16817, ONI16814	3760_0_0022d4
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI27773	3760_0_00086a
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI27773	Prupe.1G104300.1
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI23042	3760_0_001565
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI23042	Prupe.2G166500.1
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI27762, ONI27763, ONI27764, ONI27761	3760_0_00067f
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI27762, ONI27763, ONI27764, ONI27761	Prupe.1G103900.1
OG0000019	PLAZA_proteome.selected_transcript.ppe	ONI27769, ONI27768, ONI27771	Prupe.1G104100.2
OG0000019	OrthoDB_Prunus_persica_Lovell	ONI27769, ONI27768, ONI27771	3760_0_000b0f
OG0000020	OrthoDB_Prunus_persica_Lovell	ONI02171	3760_0_0001c4, 3760_0_0012d4, 3760_0_005683, 3760_0_00025f, 3760_0_00056c, 3760_0_0056ac
OG0000020	PLAZA_proteome.selected_transcript.ppe	ONI02171	Prupe.6G181000.1
OG0000020	OrthoDB_Prunus_persica_Lovell	ONH94772	3760_0_004877
OG0000020	PLAZA_proteome.selected_transcript.ppe	ONH94772	Prupe.7G029200.1
OG0000020	OrthoDB_Prunus_persica_Lovell	ONH89771	3760_0_004c35, 3760_0_00065e, 3760_0_004639, 3760_0_004da9, 3760_0_00089f, 3760_0_005825, 3760_0_000e9c, 3760_0_002371, 3760_0_005480, 3760_0_003488, 3760_0_004ac6, 3760_0_003312
OG0000020	PLAZA_proteome.selected_transcript.ppe	ONH89771	Prupe.8G015400.1
OG0000020	OrthoDB_Prunus_persica_Lovell	ONI10421	3760_0_003000, 3760_0_002c38
OG0000020	PLAZA_proteome.selected_transcript.ppe	ONI10421	Prupe.4G046500.1
OG0000020	OrthoDB_Prunus_persica_Lovell	ONI02188	3760_0_0012b8, 3760_0_001c01, 3760_0_001e24, 3760_0_002f67, 3760_0_0034af, 3760_0_0017fe, 3760_0_001cc6, 3760_0_00403c
OG0000020	PLAZA_proteome.selected_transcript.ppe	ONI02188	Prupe.6G182100.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI28903	3760_0_000744
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI28903	Prupe.1G167700.1
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI26777	Prupe.1G045000.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI20311	3760_0_001a19
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI20311	Prupe.2G008600.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI16603	3760_0_00259a
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI16603	Prupe.3G109500.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI16602	3760_0_002334
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI16602	Prupe.3G109400.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI16599	3760_0_002871
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI16599	Prupe.3G109100.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI16605	3760_0_002370
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI16605	Prupe.3G109700.1
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI16600	Prupe.3G109200.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI16600	3760_0_002223, 3760_0_002597
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI20270	3760_0_00173c
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI20270	Prupe.2G005700.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI20269	3760_0_001640
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI20269	Prupe.2G005600.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI20324	3760_0_001dc0
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI20324	Prupe.2G009200.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI20325	3760_0_0019b6
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI20325	Prupe.2G009300.1
OG0000021	OrthoDB_Prunus_persica_Lovell	ONI20326	3760_0_001b42
OG0000021	PLAZA_proteome.selected_transcript.ppe	ONI20326	Prupe.2G009400.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI01815	3760_0_00409b
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI01815	Prupe.6G160800.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI01816	3760_0_0044bf
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI01816	Prupe.6G160900.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI10720	3760_0_002e32
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI10720	Prupe.4G063400.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI03973	3760_0_002fad, 3760_0_003c90
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI03973	Prupe.6G294300.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI10718, ONH96620	3760_0_004dc9
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI10718	Prupe.4G063200.1
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONH96620	Prupe.7G141600.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI10623	3760_0_00300f
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI10623	Prupe.4G057800.1
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI10734	Prupe.4G064600.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI10734	3760_0_002b74
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI10733	3760_0_002f29
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI10733	Prupe.4G064500.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI10722	3760_0_002f66, 3760_0_002975
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI10722	Prupe.4G063600.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI10719	3760_0_002cfc
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI10719	Prupe.4G063300.1
OG0000022	OrthoDB_Prunus_persica_Lovell	ONI20990	3760_0_001c5c
OG0000022	PLAZA_proteome.selected_transcript.ppe	ONI20993, ONI20991	Prupe.2G044400.2
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22966, ONI22967	3760_0_001c49
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22966, ONI22967	Prupe.2G161100.1
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22961, ONI22960, ONI22970, ONI22969, ONI22971, ONI22965	3760_0_001a6a
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22961, ONI22960	Prupe.2G160700.1
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22970, ONI22969, ONI22971	Prupe.2G161300.2
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22965	Prupe.2G161000.1
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22957, ONI22959	3760_0_001694
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22957	Prupe.2G160400.1
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22959	Prupe.2G160600.1
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22958	3760_0_0015f1
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22958	Prupe.2G160100.1, Prupe.2G160500.1
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22975, ONI22974	Prupe.2G161600.2
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22975, ONI22974	3760_0_001845
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22972	3760_0_0018ca
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22972	Prupe.2G161400.1
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22973	3760_0_00156d
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22973	Prupe.2G161500.1
OG0000023	OrthoDB_Prunus_persica_Lovell	ONI22963, ONI22962	3760_0_001491
OG0000023	PLAZA_proteome.selected_transcript.ppe	ONI22963, ONI22962	Prupe.2G160800.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02558	3760_0_003c8f
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02558	Prupe.6G205900.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02576	3760_0_004560
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02576	Prupe.6G207700.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02578	3760_0_003fd1
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02578	Prupe.6G207900.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02575	3760_0_00446b
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02575	Prupe.6G207600.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02571	3760_0_003e96
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02571	Prupe.6G207200.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02562	3760_0_003b5f
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02562	Prupe.6G206300.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02573	3760_0_003b99
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02573	Prupe.6G207400.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02581	3760_0_0046fb
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02581	Prupe.6G208200.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02580	3760_0_004696
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02580	Prupe.6G208100.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02572	3760_0_003dd3
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02572	Prupe.6G207300.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02574	3760_0_004218
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02574	Prupe.6G207500.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02567	3760_0_003c1c
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02567	Prupe.6G206800.1
OG0000024	OrthoDB_Prunus_persica_Lovell	ONI02556	3760_0_004649
OG0000024	PLAZA_proteome.selected_transcript.ppe	ONI02556	Prupe.6G205700.1
OG0000025	OrthoDB_Prunus_persica_Lovell	ONI25975, ONI25977, ONI25976, ONI25983, ONI25982, ONI25985, ONI25984, ONI25980, ONI25978, ONI25979, ONI25981, ONI25972, ONI25974, ONI25970, ONI25969, ONI25973, ONI25971, ONI25967, ONI25965, ONI25966, ONI25964, ONI25968, ONI25986, ONI25998, ONI25999, ONI25988, ONI25987, ONI25992, ONI25991, ONI25990, ONI25989, ONI25993, ONI25994, ONI25997, ONI25995, ONI25996	3760_0_00172e
OG0000025	PLAZA_proteome.selected_transcript.ppe	ONI25975, ONI25977, ONI25976, ONI25983, ONI25982, ONI25985, ONI25984, ONI25980, ONI25978, ONI25979, ONI25981, ONI25972, ONI25974, ONI25970, ONI25969, ONI25973, ONI25971, ONI25967, ONI25965, ONI25966, ONI25964, ONI25968, ONI25986, ONI25998, ONI25999, ONI25988, ONI25987, ONI25992, ONI25991, ONI25990, ONI25989, ONI25993, ONI25994, ONI25997, ONI25995, ONI25996	Prupe.2G329000.4
OG0000027	PLAZA_proteome.selected_transcript.ppe	ONI35711, ONI35710, ONI35708	Prupe.1G550800.3
OG0000027	OrthoDB_Prunus_persica_Lovell	ONI35711, ONI35710, ONI35708	3760_0_00072d
OG0000027	OrthoDB_Prunus_persica_Lovell	ONI35853	3760_0_00101d
OG0000027	PLAZA_proteome.selected_transcript.ppe	ONI35853	Prupe.1G557200.1
OG0000027	PLAZA_proteome.selected_transcript.ppe	ONI35855	Prupe.1G557300.1
OG0000027	OrthoDB_Prunus_persica_Lovell	ONI35855	3760_0_0000c8
OG0000027	OrthoDB_Prunus_persica_Lovell	ONI35852	3760_0_000312, 3760_0_000b71, 3760_0_003e0a, 3760_0_000944, 3760_0_0007e6, 3760_0_0001cd, 3760_0_000b6b, 3760_0_000e94, 3760_0_000b22, 3760_0_000116
OG0000027	PLAZA_proteome.selected_transcript.ppe	ONI35852	Prupe.1G557100.1
OG0000027	OrthoDB_Prunus_persica_Lovell	ONI35500	3760_0_000494, 3760_0_00084e
OG0000027	PLAZA_proteome.selected_transcript.ppe	ONI35500	Prupe.1G539800.1
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI22394	3760_0_00143f
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22394	Prupe.2G126300.1
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI22392	3760_0_0013b6
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22392	Prupe.2G126100.1
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI22393, ONI22395	3760_0_001b5f
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22393	Prupe.2G126200.1
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22395	Prupe.2G126400.1
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI14078	3760_0_003283, 3760_0_002c34
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI14078	Prupe.4G260900.1
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI22400, ONI01318	3760_0_0045ed
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22400	Prupe.2G126800.1
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI01318	Prupe.6G132100.1
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22397	Prupe.2G126600.1
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI22402, ONI22403, ONI22404	3760_0_001a51
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22402, ONI22403, ONI22404	Prupe.2G127000.2
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI22398, ONI22399	3760_0_0014c2
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22398, ONI22399	Prupe.2G126700.2
OG0000028	OrthoDB_Prunus_persica_Lovell	ONI22315, ONI22316	3760_0_0013be
OG0000028	PLAZA_proteome.selected_transcript.ppe	ONI22315, ONI22316	Prupe.2G121000.2
OG0000029	PLAZA_proteome.selected_transcript.ppe	ONI00386, ONI00387, ONI00388, ONI00385, ONI00382, ONI00383, ONI00384, ONI00390	Prupe.6G086100.2
OG0000029	OrthoDB_Prunus_persica_Lovell	ONI00386, ONI00387, ONI00388, ONI00385, ONI00382, ONI00383, ONI00384, ONI00390	3760_0_003dda
OG0000029	OrthoDB_Prunus_persica_Lovell	ONI00092, ONI00091, ONI00096, ONI00095, ONI00097, ONI00093, ONI00094, ONI00090, ONI00089, ONI00081, ONI00084, ONI00085, ONI00083, ONI00088, ONI00078, ONI00077, ONI00076, ONI00075, ONI00082, ONI00079, ONI00080, ONI00087, ONI00086	3760_0_0043f1
OG0000029	PLAZA_proteome.selected_transcript.ppe	ONI00092, ONI00091, ONI00096, ONI00095, ONI00097, ONI00093, ONI00094, ONI00090, ONI00089, ONI00081, ONI00084, ONI00085, ONI00083, ONI00088, ONI00078, ONI00077, ONI00076, ONI00075, ONI00082, ONI00079, ONI00080, ONI00087, ONI00086	Prupe.6G066800.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28164	3760_0_000169
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28164	Prupe.1G127800.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28171	3760_0_00016a
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28171	Prupe.1G128500.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28157	3760_0_0010c8
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28157	Prupe.1G127200.1
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28159	Prupe.1G128300.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28159	3760_0_000def, 3760_0_0003d6
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28169	Prupe.1G127400.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28156	3760_0_0012d8
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28156	Prupe.1G127100.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28165	3760_0_000361
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28165	Prupe.1G127900.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28168	3760_0_000a69
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28168	Prupe.1G128200.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28160	3760_0_000de5
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28160	Prupe.1G127500.1
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI00552	Prupe.6G094400.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28158	3760_0_000a76
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28158	Prupe.1G127300.1
OG0000031	OrthoDB_Prunus_persica_Lovell	ONI28170	3760_0_000513
OG0000031	PLAZA_proteome.selected_transcript.ppe	ONI28170	Prupe.1G128400.1
OG0000032	OrthoDB_Prunus_persica_Lovell	ONH94714, ONH94713, ONH94715, ONH94712, ONH94718, ONH94720, ONH94735, ONH94734, ONH94731, ONH94732, ONH94730, ONH94725, ONH94724, ONH94728, ONH94726, ONH94729, ONH94703, ONH94704, ONH94705, ONH94706, ONH94727, ONH94719, ONH94723, ONH94722, ONH94721, ONH94733, ONH94716, ONH94717, ONH94707, ONH94709, ONH94708, ONH94710, ONH94711	3760_0_004787
OG0000032	PLAZA_proteome.selected_transcript.ppe	ONH94714, ONH94713, ONH94715, ONH94712, ONH94718, ONH94720, ONH94735, ONH94734, ONH94731, ONH94732, ONH94730, ONH94725, ONH94724, ONH94728, ONH94726, ONH94729, ONH94703, ONH94704, ONH94705, ONH94706, ONH94727, ONH94719, ONH94723, ONH94722, ONH94721, ONH94733, ONH94716, ONH94717, ONH94707, ONH94709, ONH94708, ONH94710, ONH94711	Prupe.7G026800.3
OG0000033	OrthoDB_Prunus_persica_Lovell	ONI02459	3760_0_004049
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02459	Prupe.6G199700.1
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02468	Prupe.6G200200.2
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02456	Prupe.6G199400.2
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02388	Prupe.6G194900.1
OG0000033	OrthoDB_Prunus_persica_Lovell	ONI02388	3760_0_003bc8
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02470	Prupe.6G200400.1
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02461, ONI02462, ONI02463, ONI02460	Prupe.6G199800.2
OG0000033	OrthoDB_Prunus_persica_Lovell	ONI02461, ONI02462, ONI02463, ONI02460	3760_0_003efb
OG0000033	OrthoDB_Prunus_persica_Lovell	ONI02477	3760_0_003ccc
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02477	Prupe.6G201100.1
OG0000033	OrthoDB_Prunus_persica_Lovell	ONI01554, ONI01556, ONI02454	3760_0_003fcf
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI01554	Prupe.6G146200.1
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI01556	Prupe.6G146400.1
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02454	Prupe.6G199300.1
OG0000033	OrthoDB_Prunus_persica_Lovell	ONI02475	3760_0_003ec3
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02475	Prupe.6G200900.1
OG0000033	OrthoDB_Prunus_persica_Lovell	ONI02457	3760_0_004707
OG0000033	PLAZA_proteome.selected_transcript.ppe	ONI02457	Prupe.6G199500.1
OG0000034	OrthoDB_Prunus_persica_Lovell	ONI13920, ONI13939, ONI13940, ONI13919, ONI13917, ONI13918, ONI13938, ONI13937, ONI13909, ONI13930, ONI13929, ONI13910, ONI13931, ONI13912, ONI13932, ONI13911, ONI13907, ONI13905, ONI13925, ONI13926, ONI13906, ONI13908, ONI13928, ONI13927, ONI13915, ONI13933, ONI13934, ONI13914, ONI13913, ONI13936, ONI13935, ONI13916	3760_0_002ff2
OG0000034	PLAZA_proteome.selected_transcript.ppe	ONI13920, ONI13939, ONI13940, ONI13919, ONI13917, ONI13918, ONI13938, ONI13937, ONI13909, ONI13930, ONI13929, ONI13910, ONI13931, ONI13912, ONI13932, ONI13911, ONI13907, ONI13905, ONI13925, ONI13926, ONI13906, ONI13908, ONI13928, ONI13927, ONI13915, ONI13933, ONI13934, ONI13914, ONI13913, ONI13936, ONI13935, ONI13916	Prupe.4G254100.9
OG0000035	OrthoDB_Prunus_persica_Lovell	ONI12044	3760_0_002dde
OG0000035	PLAZA_proteome.selected_transcript.ppe	ONI12044	Prupe.4G140700.1
OG0000035	OrthoDB_Prunus_persica_Lovell	ONI12045	3760_0_002fb6
OG0000035	PLAZA_proteome.selected_transcript.ppe	ONI12045	Prupe.4G140800.1
OG0000035	OrthoDB_Prunus_persica_Lovell	ONI12058	3760_0_00297c, 3760_0_005994, 3760_0_002afa, 3760_0_002d1c, 3760_0_005961, 3760_0_002ebe, 3760_0_00001a, 3760_0_000695, 3760_0_000cec, 3760_0_0031da, 3760_0_000814, 3760_0_002a97, 3760_0_002ae1, 3760_0_002f4c, 3760_0_002ca5, 3760_0_00329c, 3760_0_002b35, 3760_0_002e5a, 3760_0_002e88, 3760_0_002bae, 3760_0_00314d, 3760_0_002d9e, 3760_0_003268, 3760_0_002980, 3760_0_003154
OG0000035	PLAZA_proteome.selected_transcript.ppe	ONI12058	Prupe.4G141500.1
OG0000036	OrthoDB_Prunus_persica_Lovell	ONI32491, ONI32490, ONI32492, ONI32478, ONI32477, ONI32489, ONI32488, ONI32500, ONI32501, ONI32499, ONI32498, ONI32496, ONI32497, ONI32494, ONI32495, ONI32471, ONI32472, ONI32479, ONI32480, ONI32476, ONI32473, ONI32475, ONI32493, ONI32474, ONI32482, ONI32483, ONI32487, ONI32485, ONI32486, ONI32481, ONI32484	3760_0_000f03
