Orthogroup	Species	Pyrus_hap1_v2.3.a1.all.maker.proteins	Orthologs
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.319030.t1	2448454_0_00705a
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.364700.t1, Pyrco.da.v2a1.chr14A.364670.t1	2448454_0_008112
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.364660.t1	2448454_0_008198
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.319050.t1	2448454_0_00723f
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.319310.t1	2448454_0_0071a2
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.137580.t1	2448454_0_008f57, 2448454_0_0090bb
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.137590.t1, Pyrco.da.v2a1.snap.019180.t1, Pyrco.da.v2a1.chr2A.137600.t1	2448454_0_008d49
OG0000169	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr11A.119300.t1	2448454_0_0064a6
OG0000170	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.002310.t1	2448454_0_00875e
OG0000170	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr11A.115250.t1, Pyrco.da.v2a1.chr11A.115300.t1, Pyrco.da.v2a1.chr15A.002330.t1, Pyrco.da.v2a1.chr11A.119590.t1	2448454_0_008858
OG0000170	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.002340.t1	2448454_0_008cc6
OG0000170	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.002920.t1	2448454_0_008938, 2448454_0_008d44
OG0000170	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.002890.t1	2448454_0_008505
OG0000170	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.002360.t1	2448454_0_00899c, 2448454_0_008baa, 2448454_0_009018
OG0000170	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.002250.t1, Pyrco.da.v2a1.chr15A.002290.t1	2448454_0_008c6f
OG0000171	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.027680.t1	2448454_0_0088f6, 2448454_0_00809d, 2448454_0_0019f0, 2448454_0_008128, 2448454_0_003bc6, 2448454_0_003f33, 2448454_0_001bf7, 2448454_0_0030b1, 2448454_0_00291d, 2448454_0_000117, 2448454_0_000c8d, 2448454_0_000e19, 2448454_0_001324, 2448454_0_0015d6, 2448454_0_005730, 2448454_0_00232f, 2448454_0_007690, 2448454_0_0097af, 2448454_0_001dd0, 2448454_0_007cdd, 2448454_0_003231, 2448454_0_007df6, 2448454_0_0081c8
OG0000172	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr1A.342220.t1, Pyrco.da.v2a1.chr1A.342150.t1	2448454_0_00067e
OG0000172	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.342180.t1, Pyrco.da.v2a1.chr3A.272360.t1, Pyrco.da.v2a1.chr1A.342730.t1, Pyrco.da.v2a1.snap.342390.t1, Pyrco.da.v2a1.chr1A.342400.t1, Pyrco.da.v2a1.chr1A.342630.t1	2448454_0_000742
OG0000172	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr1A.342720.t1	2448454_0_000118, 2448454_0_000740
OG0000172	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.342370.t1	2448454_0_000448
OG0000172	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.342190.t1, Pyrco.da.v2a1.augustus.342740.t1, Pyrco.da.v2a1.chr1A.342550.t1, Pyrco.da.v2a1.chr1A.342680.t1	2448454_0_000745
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.216480.t1	2448454_0_0049f7
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.216460.t1	2448454_0_004e39
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr17A.293970.t1	2448454_0_00a47c
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr17A.293940.t1	2448454_0_00a4fb
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr11A.112410.t1	2448454_0_0061cb
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr17A.293830.t1	2448454_0_009ec0, 2448454_0_009dc1
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.201690.t1	2448454_0_009952, 2448454_0_009c54
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.216380.t1, Pyrco.da.v2a1.chr9A.216350.t1	2448454_0_004e62
OG0000173	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.272140.t1	2448454_0_0014c3
OG0000174	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.062220.t1, Pyrco.da.v2a1.chr6A.439620.t1	2448454_0_0022df
OG0000174	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.191280.t1	2448454_0_00389d
OG0000174	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.216540.t1, Pyrco.da.v2a1.chr16A.205880.t1	2448454_0_002ec2
OG0000174	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.145240.t1, Pyrco.da.v2a1.chr10A.083290.t1, Pyrco.da.v2a1.chr15A.009310.t1, Pyrco.da.v2a1.chr16A.207640.t1, Pyrco.da.v2a1.chr15A.019750.t1, Pyrco.da.v2a1.chr11A.116640.t1, Pyrco.da.v2a1.chr16A.195650.t1	2448454_0_009396
OG0000174	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.059450.t1, Pyrco.da.v2a1.chr6A.434630.t1, Pyrco.da.v2a1.chr16A.197340.t1	2448454_0_001bd0
OG0000174	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.223830.t1	2448454_0_00200f
OG0000175	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363710.t1	2448454_0_007a23
OG0000175	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.363730.t1	2448454_0_007ad2
OG0000175	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.363900.t1	2448454_0_007e2a, 2448454_0_0081e5
OG0000175	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.364120.t1	2448454_0_007f70
OG0000175	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.363680.t1, Pyrco.da.v2a1.augustus.363970.t1	2448454_0_007b29, 2448454_0_007f33
OG0000175	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.363690.t1	2448454_0_007fb2, 2448454_0_0080e6, 2448454_0_007c79, 2448454_0_007dc3
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr4A.414070.t1	2448454_0_00197b
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.326000.t1	2448454_0_006b1b
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.325820.t1	2448454_0_006c13
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.325800.t1, Pyrco.da.v2a1.chr12A.325810.t1	2448454_0_006bff
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.325860.t1	2448454_0_006d7f
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.325840.t1	2448454_0_007116
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr4A.414050.t1, Pyrco.da.v2a1.snap.325990.t1	2448454_0_006ea2
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.349480.t1	2448454_0_00035f
OG0000176	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr1A.349520.t1, Pyrco.da.v2a1.augustus.349500.t1	2448454_0_00000a
OG0000177	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.425590.t1	2448454_0_003502, 2448454_0_00352d, 2448454_0_005a63, 2448454_0_006d2f, 2448454_0_006ee9, 2448454_0_009ff0, 2448454_0_0024f9, 2448454_0_002ae1, 2448454_0_0041a4, 2448454_0_00453a, 2448454_0_007434, 2448454_0_004077, 2448454_0_0042e7, 2448454_0_002ae2, 2448454_0_009ea5, 2448454_0_004289, 2448454_0_008b8c, 2448454_0_008dab, 2448454_0_000029, 2448454_0_00403e, 2448454_0_005328, 2448454_0_00722b
OG0000178	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr1A.346500.t1	2448454_0_0013a4, 2448454_0_00a7a8, 2448454_0_004795
OG0000178	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.004730.t1	2448454_0_003222, 2448454_0_004e11, 2448454_0_0069fa, 2448454_0_009815
OG0000178	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.435320.t1, Pyrco.da.v2a1.chr7A.175290.t1	2448454_0_0019af, 2448454_0_00a277, 2448454_0_00325b, 2448454_0_003a73, 2448454_0_006260, 2448454_0_006fc0, 2448454_0_00050d, 2448454_0_001d7c, 2448454_0_005785, 2448454_0_007ed6, 2448454_0_00a19d, 2448454_0_00a0e8
OG0000179	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.430700.t1	2448454_0_0031d4
OG0000179	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.427830.t1	2448454_0_002a00, 2448454_0_003846, 2448454_0_000ffc, 2448454_0_002300, 2448454_0_002696, 2448454_0_003bd6, 2448454_0_007ed0, 2448454_0_00150f, 2448454_0_008a5b, 2448454_0_004b11, 2448454_0_005246, 2448454_0_00524f, 2448454_0_000724, 2448454_0_001aa0, 2448454_0_002018, 2448454_0_002e68, 2448454_0_009a29, 2448454_0_008d81, 2448454_0_007411, 2448454_0_00342c
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.154150.t1	2448454_0_000ad1
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.154140.t1	2448454_0_000bf3
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.154190.t1	2448454_0_000984
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr1A.343740.t1, Pyrco.da.v2a1.chr7A.165920.t1, Pyrco.da.v2a1.chr10A.082270.t1	2448454_0_00686f
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr11A.109660.t1	2448454_0_006a23
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr11A.109680.t1	2448454_0_00697a
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.267750.t1	2448454_0_006a25
OG0000180	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr7A.159420.t1	2448454_0_003ff1
OG0000181	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.379230.t1	2448454_0_002f73
OG0000181	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.444140.t1	2448454_0_002f98
OG0000181	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.232610.t1	2448454_0_004c54
OG0000181	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.444200.t1, Pyrco.da.v2a1.chr13A.236300.t1, Pyrco.da.v2a1.chr16A.184360.t1, Pyrco.da.v2a1.chr15A.010020.t1, Pyrco.da.v2a1.snap.444180.t1, Pyrco.da.v2a1.chr6A.444600.t1	2448454_0_003317
OG0000181	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.040010.t1, Pyrco.da.v2a1.chr10A.072170.t1	2448454_0_005926
OG0000181	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.155980.t1, Pyrco.da.v2a1.chr2A.155950.t1	2448454_0_000cab
OG0000181	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.379220.t1, Pyrco.da.v2a1.chr6A.444150.t1	2448454_0_003381
OG0000182	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.041550.t1	2448454_0_002a3a, 2448454_0_0052f0, 2448454_0_005aa8, 2448454_0_00594d, 2448454_0_001006, 2448454_0_0013a5, 2448454_0_0011ad, 2448454_0_0023e1, 2448454_0_002a7c, 2448454_0_002912, 2448454_0_0087cd, 2448454_0_0012a5, 2448454_0_001490, 2448454_0_001400, 2448454_0_00146b, 2448454_0_00119d, 2448454_0_000fae, 2448454_0_0075a6, 2448454_0_001574, 2448454_0_001263, 2448454_0_000dac, 2448454_0_001144
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.050300.t1	2448454_0_0021dd
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.398750.t1	2448454_0_00225d, 2448454_0_004857, 2448454_0_00875f
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.035590.t1	2448454_0_0042e4
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr17A.290890.t1, Pyrco.da.v2a1.chr9A.213510.t1	2448454_0_004fed
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.312470.t1	2448454_0_006c57
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr14A.358640.t1	2448454_0_007e43, 2448454_0_0080fd
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr11A.103290.t1	2448454_0_006944
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.261980.t1	2448454_0_000db0
OG0000183	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.082370.t1	2448454_0_006529
OG0000184	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.276740.t1	2448454_0_001241
OG0000184	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.276840.t1, Pyrco.da.v2a1.chr3A.276930.t1, Pyrco.da.v2a1.chr3A.277200.t1, Pyrco.da.v2a1.chr11A.120130.t1	2448454_0_006967
OG0000184	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.276590.t1	2448454_0_00121a, 2448454_0_000e6a
OG0000185	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr8A.384720.t1	2448454_0_00408d
OG0000185	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.004220.t1	2448454_0_0044c7
OG0000185	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.004740.t1	2448454_0_008518, 2448454_0_00430f
OG0000185	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.107580.t1	2448454_0_006462, 2448454_0_005fcd, 2448454_0_00601a
OG0000185	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr8A.388510.t1, Pyrco.da.v2a1.chr9A.230470.t1, Pyrco.da.v2a1.chr8A.388620.t1	2448454_0_001581, 2448454_0_001387, 2448454_0_000f10, 2448454_0_0014ff
OG0000185	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr8A.384510.t1	2448454_0_004127, 2448454_0_00437c
OG0000186	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.035780.t1	2448454_0_008677, 2448454_0_008e6d
OG0000186	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.432390.t1	2448454_0_00727e
OG0000186	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.028760.t1	2448454_0_0082d6
OG0000186	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.432400.t1	2448454_0_008503
OG0000187	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.052460.t1	2448454_0_0021d1
OG0000187	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.052480.t1, Pyrco.da.v2a1.chr5A.052490.t1	2448454_0_0022c6
OG0000187	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.084570.t1	2448454_0_0055a2, 2448454_0_005616
OG0000187	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.000230.t1	2448454_0_006c38, 2448454_0_008549, 2448454_0_00863d, 2448454_0_008a52, 2448454_0_008559
OG0000187	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.052470.t1	2448454_0_00289e, 2448454_0_002098
OG0000187	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr12A.325350.t1	2448454_0_006b0f, 2448454_0_00710e
OG0000188	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.094440.t1	2448454_0_00569a
OG0000188	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.063950.t1	2448454_0_002562, 2448454_0_005571
OG0000188	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.063930.t1	2448454_0_005a11
OG0000188	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.094410.t1, Pyrco.da.v2a1.chr10A.094400.t1	2448454_0_002cbc
OG0000188	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.063820.t1, Pyrco.da.v2a1.chr5A.063860.t1, Pyrco.da.v2a1.chr10A.094380.t1, Pyrco.da.v2a1.augustus.094390.t1	2448454_0_005842
OG0000188	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.063840.t1	2448454_0_002cbf, 2448454_0_002cc1
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.043810.t1	2448454_0_00272b
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.075630.t1	2448454_0_005577
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.075610.t1, Pyrco.da.v2a1.augustus.075650.t1	2448454_0_0057f8
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.075620.t1, Pyrco.da.v2a1.augustus.075670.t1	2448454_0_00595e
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.075680.t1	2448454_0_005722
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.075710.t1	2448454_0_005aee
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.043180.t1	2448454_0_002519, 2448454_0_002792, 2448454_0_002275
OG0000189	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.043200.t1	2448454_0_002807, 2448454_0_002b8a
OG0000190	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr8A.394540.t1	2448454_0_004274
OG0000190	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr17A.297490.t1, Pyrco.da.v2a1.chr17A.297420.t1, Pyrco.da.v2a1.chr17A.297530.t1	2448454_0_00641a, 2448454_0_005237, 2448454_0_005297, 2448454_0_009f24, 2448454_0_00a30e
OG0000190	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.snap.350290.t1	2448454_0_00514d
OG0000190	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr5A.044030.t1	2448454_0_0028cc
OG0000190	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.076570.t1	2448454_0_005ddb
OG0000190	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.001340.t1, Pyrco.da.v2a1.chr8A.382190.t1	2448454_0_0043e9
OG0000190	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.021650.t1, Pyrco.da.v2a1.snap.031130.t1	2448454_0_008810
OG0000191	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.425460.t1	2448454_0_002e5f
OG0000191	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.425450.t1	2448454_0_002edc, 2448454_0_0034ea
OG0000191	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.425420.t1	2448454_0_003140
OG0000191	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr3A.267370.t1, Pyrco.da.v2a1.chr12A.315550.t1, Pyrco.da.v2a1.chr12A.315520.t1, Pyrco.da.v2a1.augustus.425390.t1	2448454_0_0032c9
OG0000191	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.425490.t1	2448454_0_00324c
OG0000191	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.425410.t1, Pyrco.da.v2a1.chr6A.425430.t1, Pyrco.da.v2a1.chr6A.425440.t1	2448454_0_00a19f
OG0000191	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr6A.425150.t1, Pyrco.da.v2a1.chr6A.425220.t1	2448454_0_002d1e
OG0000192	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258800.t1, Pyrco.da.v2a1.chr15A.038060.t1	2448454_0_004919
OG0000192	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr11A.121830.t1	2448454_0_0069ae, 2448454_0_006170
OG0000192	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr4A.410130.t1, Pyrco.da.v2a1.chr15A.036940.t1	2448454_0_006b8d
OG0000192	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.037810.t1	2448454_0_004935
OG0000192	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.037890.t1	2448454_0_004951, 2448454_0_004926
OG0000192	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr13A.258700.t1	2448454_0_004903
OG0000193	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.226460.t1, Pyrco.da.v2a1.chr17A.303760.t1	2448454_0_004ed0
OG0000193	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.226540.t1	2448454_0_005278
OG0000193	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.226490.t1	2448454_0_004bdf
OG0000193	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr9A.226510.t1, Pyrco.da.v2a1.chr9A.226560.t1, Pyrco.da.v2a1.chr17A.303860.t1	2448454_0_004fc4
OG0000193	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.augustus.136020.t1, Pyrco.da.v2a1.chr2A.136060.t1, Pyrco.da.v2a1.chr2A.135980.t1, Pyrco.da.v2a1.snap.136040.t1, Pyrco.da.v2a1.snap.135960.t1, Pyrco.da.v2a1.chr17A.300520.t1, Pyrco.da.v2a1.chr17A.303780.t1, Pyrco.da.v2a1.chr3A.279190.t1, Pyrco.da.v2a1.chr11A.122240.t1	2448454_0_006612
OG0000194	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr16A.190960.t1	2448454_0_00933b
OG0000194	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr15A.031900.t1	2448454_0_0083c8
OG0000194	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.082320.t1, Pyrco.da.v2a1.chr10A.082330.t1, Pyrco.da.v2a1.chr10A.082300.t1, Pyrco.da.v2a1.chr10A.082290.t1	2448454_0_008412
OG0000194	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr10A.086140.t1	2448454_0_005c8e, 2448454_0_005e6a, 2448454_0_005738, 2448454_0_005e5a, 2448454_0_005e5f
OG0000194	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Pyrco.da.v2a1.chr2A.130730.t1, Pyrco.da.v2a1.chr15A.012950.t1, Pyrco.da.v2a1.chr15A.012980.t1	2448454_0_00891f, 2448454_0_008a4f
