Orthogroup	Species	OrthoDB_Pyrus_ussuriensis_x_Pyrus_communis	Orthologs
OG0000387	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004d50	Pyrco.da.v2a1.augustus.140050.t1, Pyrco.da.v2a1.chr9A.221040.t1
OG0000387	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005861, 2448454_0_005ed5	Pyrco.da.v2a1.chr5A.062140.t1
OG0000387	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009bca	Pyrco.da.v2a1.chr15A.010030.t1, Pyrco.da.v2a1.chr16A.188120.t1, Pyrco.da.v2a1.chr13A.240290.t1
OG0000387	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0022be	Pyrco.da.v2a1.augustus.062810.t1, Pyrco.da.v2a1.chr5A.062800.t1
OG0000388	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00256f	Pyrco.da.v2a1.augustus.060310.t1
OG0000388	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002898	Pyrco.da.v2a1.augustus.060290.t1
OG0000388	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002631	Pyrco.da.v2a1.augustus.060320.t1
OG0000388	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0022d1	Pyrco.da.v2a1.augustus.060340.t1
OG0000388	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0029d9	Pyrco.da.v2a1.augustus.060330.t1, Pyrco.da.v2a1.snap.090990.t1, Pyrco.da.v2a1.chr5A.063650.t1, Pyrco.da.v2a1.chr5A.060360.t1
OG0000389	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00585d, 2448454_0_005a14	Pyrco.da.v2a1.chr10A.091780.t1
OG0000389	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002398	Pyrco.da.v2a1.chr5A.061270.t1
OG0000389	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008fd4, 2448454_0_00886e	Pyrco.da.v2a1.augustus.033040.t1
OG0000389	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008a78	Pyrco.da.v2a1.chr15A.033140.t1
OG0000390	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00276d	Pyrco.da.v2a1.chr3A.277140.t1, Pyrco.da.v2a1.chr3A.280350.t1, Pyrco.da.v2a1.chr3A.283460.t1, Pyrco.da.v2a1.chr6A.425800.t1, Pyrco.da.v2a1.chr6A.425790.t1, Pyrco.da.v2a1.chr9A.219780.t1, Pyrco.da.v2a1.chr7A.181850.t1, Pyrco.da.v2a1.chr15A.010590.t1, Pyrco.da.v2a1.chr16A.188380.t1, Pyrco.da.v2a1.chr15A.000260.t1, Pyrco.da.v2a1.chr6A.428590.t1, Pyrco.da.v2a1.chr11A.124500.t1, Pyrco.da.v2a1.chr5A.045680.t1
OG0000391	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002bf9, 2448454_0_005884	Pyrco.da.v2a1.chr5A.043530.t1
OG0000391	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002c06, 2448454_0_005d3b	Pyrco.da.v2a1.chr5A.043500.t1
OG0000391	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002ba9, 2448454_0_002b7f	Pyrco.da.v2a1.chr5A.043480.t1
OG0000392	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002f28	Pyrco.da.v2a1.chr6A.425820.t1
OG0000392	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004b2d, 2448454_0_004f0a, 2448454_0_004d65, 2448454_0_00a1ce, 2448454_0_00a626, 2448454_0_003973, 2448454_0_00945b, 2448454_0_002d8a, 2448454_0_0095ec, 2448454_0_009d0e, 2448454_0_003200	Pyrco.da.v2a1.chr6A.425810.t1
OG0000393	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a619	Pyrco.da.v2a1.chr17A.289110.t1
OG0000393	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a62c	Pyrco.da.v2a1.chr17A.289140.t1, Pyrco.da.v2a1.chr17A.289120.t1
OG0000393	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0033ce	Pyrco.da.v2a1.chr17A.289150.t1, Pyrco.da.v2a1.chr17A.289030.t1, Pyrco.da.v2a1.chr17A.289090.t1, Pyrco.da.v2a1.snap.289060.t1, Pyrco.da.v2a1.chr6A.442070.t1, Pyrco.da.v2a1.snap.442110.t1, Pyrco.da.v2a1.chr6A.442080.t1, Pyrco.da.v2a1.augustus.442050.t1
OG0000394	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0097e8	Pyrco.da.v2a1.chr16A.191270.t1
OG0000394	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a42b	Pyrco.da.v2a1.chr9A.212410.t1
OG0000394	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a7eb	Pyrco.da.v2a1.chr17A.289920.t1
OG0000394	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a452	Pyrco.da.v2a1.chr6A.444810.t1, Pyrco.da.v2a1.chr9A.209520.t1, Pyrco.da.v2a1.chr17A.286930.t1
OG0000394	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0036b6	Pyrco.da.v2a1.chr1A.351830.t1, Pyrco.da.v2a1.chr7A.176990.t1
OG0000395	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0037d1	Pyrco.da.v2a1.chr7A.177680.t1
OG0000395	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00374e	Pyrco.da.v2a1.snap.177770.t1, Pyrco.da.v2a1.chr7A.178030.t1
OG0000395	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0038bb, 2448454_0_003bf3	Pyrco.da.v2a1.snap.177830.t1
OG0000396	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003955	Pyrco.da.v2a1.chr1A.354350.t1
OG0000396	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003b05	Pyrco.da.v2a1.snap.179590.t1
OG0000396	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003dc1	Pyrco.da.v2a1.chr1A.354300.t1
OG0000396	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003da0	Pyrco.da.v2a1.chr1A.354360.t1, Pyrco.da.v2a1.chr7A.179610.t1
OG0000396	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003d25	Pyrco.da.v2a1.chr7A.179600.t1
OG0000396	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003765	Pyrco.da.v2a1.chr1A.354330.t1
OG0000397	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004827	Pyrco.da.v2a1.chr8A.390440.t1
OG0000397	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008462	Pyrco.da.v2a1.snap.008170.t1
OG0000397	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0041ed, 2448454_0_004661	Pyrco.da.v2a1.chr8A.390430.t1
OG0000397	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008bc1	Pyrco.da.v2a1.chr2A.135250.t1, Pyrco.da.v2a1.augustus.135290.t1, Pyrco.da.v2a1.snap.135270.t1, Pyrco.da.v2a1.chr2A.135310.t1, Pyrco.da.v2a1.chr15A.017290.t1
OG0000398	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00490a	Pyrco.da.v2a1.chr15A.038490.t1
OG0000398	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0048eb	Pyrco.da.v2a1.chr8A.401300.t1, Pyrco.da.v2a1.chr14A.376370.t1, Pyrco.da.v2a1.snap.401310.t1, Pyrco.da.v2a1.snap.401350.t1, Pyrco.da.v2a1.chr15A.038500.t1, Pyrco.da.v2a1.chr8A.401340.t1, Pyrco.da.v2a1.chr8A.401290.t1
OG0000398	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0048f2	Pyrco.da.v2a1.chr8A.401260.t1, Pyrco.da.v2a1.chr8A.401330.t1, Pyrco.da.v2a1.chr8A.401280.t1
OG0000399	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004ebf	Pyrco.da.v2a1.chr9A.211470.t1
OG0000399	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a385	Pyrco.da.v2a1.chr17A.288860.t1
OG0000399	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a4be	Pyrco.da.v2a1.chr17A.288800.t1
OG0000399	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0049e8	Pyrco.da.v2a1.snap.211610.t1, Pyrco.da.v2a1.chr9A.211650.t1
OG0000400	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00797c	Pyrco.da.v2a1.chr13A.247430.t1
OG0000400	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00950d	Pyrco.da.v2a1.chr16A.195620.t1
OG0000400	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009aaf	Pyrco.da.v2a1.chr13A.247440.t1, Pyrco.da.v2a1.snap.195630.t1
OG0000400	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004add	Pyrco.da.v2a1.chr17A.311790.t1, Pyrco.da.v2a1.snap.311820.t1, Pyrco.da.v2a1.chr9A.235520.t1
OG0000400	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0098ac	Pyrco.da.v2a1.chr16A.195660.t1, Pyrco.da.v2a1.snap.195670.t1
OG0000401	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008684	Pyrco.da.v2a1.chr15A.017210.t1
OG0000401	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004d0e	Pyrco.da.v2a1.chr9A.225550.t1
OG0000401	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a5b0, 2448454_0_00a29f	Pyrco.da.v2a1.chr17A.302490.t1
OG0000401	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008dfe	Pyrco.da.v2a1.chr2A.136980.t1, Pyrco.da.v2a1.chr15A.018610.t1
OG0000402	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008cdb	Pyrco.da.v2a1.chr15A.031920.t1
OG0000402	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005191, 2448454_0_0064f6	Pyrco.da.v2a1.chr6A.432110.t1, Pyrco.da.v2a1.chr12A.319470.t1
OG0000402	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0064cd, 2448454_0_0066ea	Pyrco.da.v2a1.augustus.393470.t1, Pyrco.da.v2a1.chr13A.257750.t1
OG0000403	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008333	Pyrco.da.v2a1.chr15A.023940.t1
OG0000403	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0087d9	Pyrco.da.v2a1.chr15A.023920.t1
OG0000403	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008b67	Pyrco.da.v2a1.chr15A.023970.t1
OG0000403	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008d8d	Pyrco.da.v2a1.chr15A.024000.t1
OG0000403	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0051b5, 2448454_0_008323	Pyrco.da.v2a1.snap.143400.t1
OG0000403	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008aa3	Pyrco.da.v2a1.chr2A.143470.t1, Pyrco.da.v2a1.chr15A.001800.t1
OG0000404	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007940	Pyrco.da.v2a1.chr13A.244910.t1
OG0000404	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00795f	Pyrco.da.v2a1.augustus.245390.t1
OG0000404	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005493	Pyrco.da.v2a1.chr11A.108340.t1, Pyrco.da.v2a1.chr5A.060000.t1, Pyrco.da.v2a1.snap.090750.t1, Pyrco.da.v2a1.chr5A.060020.t1, Pyrco.da.v2a1.chr10A.090730.t1
OG0000404	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007953	Pyrco.da.v2a1.chr11A.108330.t1
OG0000405	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005bc3	Pyrco.da.v2a1.chr10A.078180.t1
OG0000405	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a22f	Pyrco.da.v2a1.snap.078190.t1
OG0000405	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0058da	Pyrco.da.v2a1.augustus.078150.t1, Pyrco.da.v2a1.augustus.078160.t1
OG0000406	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_006786	Pyrco.da.v2a1.chr2A.136510.t1, Pyrco.da.v2a1.chr2A.136470.t1, Pyrco.da.v2a1.chr2A.136490.t1, Pyrco.da.v2a1.chr2A.136460.t1, Pyrco.da.v2a1.snap.136500.t1, Pyrco.da.v2a1.chr2A.136480.t1, Pyrco.da.v2a1.chr11A.111480.t1, Pyrco.da.v2a1.chr5A.043930.t1, Pyrco.da.v2a1.chr5A.043920.t1, Pyrco.da.v2a1.chr11A.111450.t1, Pyrco.da.v2a1.chr11A.111470.t1, Pyrco.da.v2a1.chr11A.111460.t1, Pyrco.da.v2a1.chr11A.111570.t1
OG0000407	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007a50, 2448454_0_008199	Pyrco.da.v2a1.chr14A.364560.t1
OG0000407	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_006ae1	Pyrco.da.v2a1.chr1A.348480.t1, Pyrco.da.v2a1.chr4A.411270.t1, Pyrco.da.v2a1.chr9A.213050.t1, Pyrco.da.v2a1.chr10A.078000.t1, Pyrco.da.v2a1.chr10A.094510.t1, Pyrco.da.v2a1.chr15A.038330.t1, Pyrco.da.v2a1.chr15A.030860.t1, Pyrco.da.v2a1.chr15A.035580.t1, Pyrco.da.v2a1.chr12A.318890.t1, Pyrco.da.v2a1.chr12A.318860.t1
OG0000410	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000076	Pyrco.da.v2a1.chr1A.340660.t1
OG0000410	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00531f	Pyrco.da.v2a1.chr10A.086870.t1
OG0000410	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005bde	Pyrco.da.v2a1.chr10A.086880.t1
OG0000410	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008cd4	Pyrco.da.v2a1.chr15A.026920.t1
OG0000410	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000019	Pyrco.da.v2a1.chr1A.340680.t1
OG0000411	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0013c7, 2448454_0_0055ef, 2448454_0_005f0b, 2448454_0_008c91, 2448454_0_00a231	Pyrco.da.v2a1.chr8A.396750.t1
OG0000411	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0085fc, 2448454_0_00497a	Pyrco.da.v2a1.chr15A.033560.t1
OG0000411	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000048	Pyrco.da.v2a1.augustus.027830.t1, Pyrco.da.v2a1.snap.339860.t1, Pyrco.da.v2a1.snap.027840.t1
OG0000412	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000286	Pyrco.da.v2a1.chr7A.182080.t1
OG0000412	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00018c, 2448454_0_000453, 2448454_0_000659, 2448454_0_0000c6	Pyrco.da.v2a1.chr1A.348150.t1
OG0000412	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00040f	Pyrco.da.v2a1.chr7A.173380.t1, Pyrco.da.v2a1.chr9A.234040.t1
OG0000413	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002051, 2448454_0_004358, 2448454_0_00471a, 2448454_0_00a5c4, 2448454_0_0041e3, 2448454_0_00a083, 2448454_0_00171b, 2448454_0_0024b7, 2448454_0_002929, 2448454_0_00a22a, 2448454_0_0000f0, 2448454_0_0021ba	Pyrco.da.v2a1.chr10A.079670.t1
OG0000414	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0002fe, 2448454_0_0004a5, 2448454_0_00056b, 2448454_0_0005de	Pyrco.da.v2a1.chr1A.343300.t1, Pyrco.da.v2a1.chr1A.343350.t1, Pyrco.da.v2a1.chr1A.343320.t1, Pyrco.da.v2a1.chr1A.343380.t1
OG0000414	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004025	Pyrco.da.v2a1.chr7A.180470.t1
OG0000414	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003630, 2448454_0_000104	Pyrco.da.v2a1.chr1A.355170.t1
OG0000415	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0088c1	Pyrco.da.v2a1.chr15A.016760.t1
OG0000415	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0009ae, 2448454_0_000cc8, 2448454_0_0001ab, 2448454_0_00118d, 2448454_0_006f03, 2448454_0_0023e0, 2448454_0_006002, 2448454_0_006403, 2448454_0_00621e, 2448454_0_008616	Pyrco.da.v2a1.chr2A.134610.t1
OG0000417	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0005cc	Pyrco.da.v2a1.chr1A.343750.t1
OG0000417	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002e67	Pyrco.da.v2a1.chr6A.432920.t1
OG0000417	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007b59	Pyrco.da.v2a1.chr14A.368660.t1
OG0000417	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0001eb	Pyrco.da.v2a1.chr1A.355500.t1
OG0000417	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003a9d	Pyrco.da.v2a1.chr3A.270840.t1, Pyrco.da.v2a1.chr11A.113710.t1, Pyrco.da.v2a1.chr7A.180820.t1
OG0000418	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000bf1, 2448454_0_000c9f	Pyrco.da.v2a1.chr2A.153260.t1
OG0000418	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0002d8	Pyrco.da.v2a1.chr1A.356530.t1
OG0000418	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003786	Pyrco.da.v2a1.chr7A.181810.t1, Pyrco.da.v2a1.chr7A.181800.t1, Pyrco.da.v2a1.chr7A.181790.t1
OG0000418	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003bad	Pyrco.da.v2a1.snap.344740.t1, Pyrco.da.v2a1.snap.344730.t1, Pyrco.da.v2a1.chr7A.170570.t1
OG0000419	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003a7a	Pyrco.da.v2a1.chr7A.173990.t1
OG0000419	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_006fe3	Pyrco.da.v2a1.chr12A.324840.t1
OG0000419	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00631b	Pyrco.da.v2a1.snap.269080.t1, Pyrco.da.v2a1.chr11A.111590.t1
OG0000419	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0002eb, 2448454_0_00075d	Pyrco.da.v2a1.chr1A.348660.t1
OG0000420	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004119, 2448454_0_00569d, 2448454_0_00697c	Pyrco.da.v2a1.chr3A.274920.t1
OG0000420	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_002deb, 2448454_0_007e75, 2448454_0_00804d, 2448454_0_009278, 2448454_0_000f55, 2448454_0_000429, 2448454_0_000726, 2448454_0_0083fa	Pyrco.da.v2a1.chr15A.008870.t1
OG0000421	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0011ca	Pyrco.da.v2a1.chr3A.274950.t1
OG0000421	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_005233	Pyrco.da.v2a1.chr9A.216530.t1
OG0000421	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0052a3	Pyrco.da.v2a1.chr17A.294000.t1
OG0000422	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000b34	Pyrco.da.v2a1.snap.158640.t1
OG0000422	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0008a8	Pyrco.da.v2a1.snap.155820.t1
OG0000422	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00622d, 2448454_0_0066aa, 2448454_0_0063bc, 2448454_0_00681a, 2448454_0_006809, 2448454_0_00151f	Pyrco.da.v2a1.augustus.266850.t1
OG0000423	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0011cb	Pyrco.da.v2a1.chr3A.270150.t1
OG0000423	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0009d2	Pyrco.da.v2a1.chr2A.151350.t1
OG0000423	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003aa5	Pyrco.da.v2a1.chr7A.161640.t1
OG0000424	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_008d2a, 2448454_0_000a7b, 2448454_0_008ac6, 2448454_0_000a46, 2448454_0_000a53, 2448454_0_008a60, 2448454_0_002fc9, 2448454_0_004444, 2448454_0_008602, 2448454_0_004606, 2448454_0_008296, 2448454_0_008c7f	Pyrco.da.v2a1.snap.024340.t1
OG0000425	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004862	Pyrco.da.v2a1.chr8A.396280.t1
OG0000425	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00848e, 2448454_0_008475	Pyrco.da.v2a1.chr15A.032920.t1
OG0000425	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000bec	Pyrco.da.v2a1.chr2A.140800.t1, Pyrco.da.v2a1.chr6A.427810.t1, Pyrco.da.v2a1.chr2A.145350.t1, Pyrco.da.v2a1.chr3A.270870.t1
OG0000425	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00881d, 2448454_0_0088b5	Pyrco.da.v2a1.chr15A.032940.t1
OG0000426	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001c0d	Pyrco.da.v2a1.chr11A.122620.t1
OG0000426	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00655c, 2448454_0_005da4	Pyrco.da.v2a1.augustus.069780.t1
OG0000426	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_000d9f, 2448454_0_003837, 2448454_0_007002	Pyrco.da.v2a1.chr10A.100720.t1
OG0000426	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00252a	Pyrco.da.v2a1.chr12A.323730.t1
OG0000427	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_003bb9, 2448454_0_006648	Pyrco.da.v2a1.chr11A.128830.t1
OG0000427	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0012c0, 2448454_0_00706b, 2448454_0_0071ff, 2448454_0_00673f, 2448454_0_000e54, 2448454_0_001462, 2448454_0_00641c, 2448454_0_00619f, 2448454_0_00640c	Pyrco.da.v2a1.chr5A.067040.t1
OG0000428	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0094aa, 2448454_0_009c65	Pyrco.da.v2a1.chr16A.203890.t1
OG0000428	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_009502	Pyrco.da.v2a1.chr16A.191910.t1
OG0000428	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00a6f9	Pyrco.da.v2a1.chr13A.243880.t1
OG0000428	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00113e, 2448454_0_000ec8, 2448454_0_0012b7	Pyrco.da.v2a1.chr3A.286420.t1
OG0000429	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001d6c, 2448454_0_00810c, 2448454_0_002729	Pyrco.da.v2a1.chr10A.077740.t1
OG0000429	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00466e, 2448454_0_009579	Pyrco.da.v2a1.chr5A.046030.t1, Pyrco.da.v2a1.chr8A.387430.t1
OG0000429	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001d00, 2448454_0_0089e5, 2448454_0_000ef6, 2448454_0_004fdc	Pyrco.da.v2a1.chr2A.148960.t1
OG0000430	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_006592	Pyrco.da.v2a1.chr3A.284910.t1, Pyrco.da.v2a1.snap.128490.t1
OG0000430	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0067c3, 2448454_0_00a746, 2448454_0_00639d	Pyrco.da.v2a1.chr11A.128470.t1
OG0000430	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0011b5, 2448454_0_006726, 2448454_0_00a745	Pyrco.da.v2a1.chr13A.250550.t1
OG0000431	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004c59	Pyrco.da.v2a1.chr5A.050340.t1, Pyrco.da.v2a1.chr11A.126990.t1
OG0000431	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0073cc	Pyrco.da.v2a1.chr11A.126980.t1
OG0000431	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001284	Pyrco.da.v2a1.chr15A.037750.t1
OG0000431	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00165e, 2448454_0_001696	Pyrco.da.v2a1.chr10A.091890.t1
OG0000432	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0018d7	Pyrco.da.v2a1.snap.405250.t1
OG0000432	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004936	Pyrco.da.v2a1.chr15A.037740.t1
OG0000432	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007f29	Pyrco.da.v2a1.chr14A.372860.t1
OG0000432	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_007665, 2448454_0_0076c9, 2448454_0_0019d4, 2448454_0_006cf7, 2448454_0_006884, 2448454_0_0013fb	Pyrco.da.v2a1.chr3A.283860.t1
OG0000433	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_0019b0, 2448454_0_001787, 2448454_0_0018b7, 2448454_0_001a80, 2448454_0_006bc4, 2448454_0_006ed1, 2448454_0_007161, 2448454_0_00726e, 2448454_0_00452c, 2448454_0_00158e, 2448454_0_007dc6, 2448454_0_007ed4	Pyrco.da.v2a1.chr4A.403320.t1
OG0000434	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_001656, 2448454_0_001673	Pyrco.da.v2a1.augustus.263000.t1
OG0000434	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_006090	Pyrco.da.v2a1.snap.156460.t1, Pyrco.da.v2a1.chr11A.104490.t1, Pyrco.da.v2a1.augustus.104480.t1
OG0000434	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00630d	Pyrco.da.v2a1.chr5A.060720.t1, Pyrco.da.v2a1.augustus.104470.t1
OG0000434	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_00163b, 2448454_0_001691	Pyrco.da.v2a1.chr3A.263010.t1
OG0000435	Pyrus_hap1_v2.3.a1.all.maker.proteins	2448454_0_004ae9	Pyrco.da.v2a1.chr9A.218590.t1
