query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
AT1G03055.1	PaF106G0800029740.01.P01	54.872	107	195	86	1	2	154	78.97	67	261	265	74	74	74	266	272	7.67e-82	246	629
AT1G03060.2	PaF106G0800029728.01.P01	77.548	1872	2414	514	11	28	2106	87.24	1192	3582	3601	66	66	3	2411	2411	0	3910	10139
AT1G03070.3	PaF106G0800029716.01.P01	81.148	198	244	44	1	2	219	89.75	4	247	248	98	98	2	243	244	7.35e-144	402	1032
AT1G03080.1	PaF106G0100000253.01.P01	43.17	572	1325	716	5	37	849	64.08	1	1289	1734	74	74	1	1324	1987	0	932	2409
AT1G03080.1	PaF106G0600021847.01.P02	53.383	71	133	44	4	18	88	66.17	10	125	1734	7	7	19	150	630	1.02e-37	151	382
AT1G03080.1	PaF106G0800029710.01.P01	42.161	398	944	478	12	68	576	61.02	845	1731	1734	51	51	1	933	936	0	597	1539
AT1G03090.2	PaF106G0800029709.01.P04	76.862	289	376	81	2	6	321	85.37	9	380	735	51	51	8	381	419	0	589	1518
AT1G03100.1	PaF106G0800029699.01.P01	66.423	273	411	135	3	3	331	80.54	254	663	794	52	52	1	409	409	0	548	1412
AT1G03110.1	PaF106G0800029691.01.P01	72.653	178	245	67	0	0	211	86.12	3	247	428	57	57	2	246	252	3.88e-121	352	903
AT1G03120.1	PaF106G0800029684.01.P02	59.524	75	126	48	1	3	96	76.19	56	181	183	69	69	134	256	259	5.22e-42	141	355
AT1G03130.1	PaF106G0100000162.01.P01	71.226	151	212	52	3	9	165	77.83	1	204	205	99	99	3	213	213	1.9e-103	296	759
AT1G03140.1	PaF106G0800029673.01.P01	71.801	303	422	107	6	12	345	81.75	1	416	421	99	99	1	416	417	0	574	1480
AT1G03150.1	PaF106G0800029672.01.P01	94.253	164	174	10	0	0	170	97.7	1	174	175	99	99	1	174	174	3.92e-126	351	900
AT1G03160.3	PaF106G0800029659.01.P03	56.394	269	477	183	9	25	341	71.49	1	456	693	66	66	9	481	486	2.4e-157	463	1191
AT1G03170.1	PaF106G0800029658.01.P01	32.131	98	305	122	11	85	133	43.61	19	240	241	92	92	73	375	375	1.63e-23	97.1	240
AT1G03180.3	PaF106G0800029653.01.P01	48.98	96	196	78	2	22	123	62.76	5	178	180	97	97	74	269	271	7.75e-60	187	474
AT1G03190.1	PaF106G0800029652.01.P01	81.692	647	792	109	2	36	704	88.89	1	756	759	99	99	1	792	794	0	1355	3507
AT1G03220.1	PaF106G0100001769.01.P01	62.673	272	434	153	6	9	334	76.96	6	433	434	99	99	8	438	438	0	541	1393
AT1G03220.1	PaF106G0100001770.01.P01	61.146	96	157	53	2	8	118	75.16	284	433	434	35	35	80	235	237	4.4e-59	192	489
AT1G03220.1	PaF106G0800029637.01.P01	62.326	268	430	157	3	5	328	76.28	7	432	434	98	98	44	472	473	0	528	1360
AT1G03230.1	PaF106G0100001769.01.P01	59.184	261	441	170	7	10	329	74.6	1	434	435	99	99	1	438	438	0	516	1328
AT1G03230.1	PaF106G0100001770.01.P01	59.873	94	157	55	2	8	118	75.16	285	434	435	34	34	80	235	237	4.67e-58	190	482
AT1G03230.1	PaF106G0800029637.01.P01	59.907	257	429	166	4	6	318	74.13	10	433	435	97	97	45	472	473	9.84e-177	502	1292
AT1G03250.1	PaF106G0800029630.01.P05	65.327	130	199	64	1	5	155	77.89	1	194	246	79	79	1	199	453	9.05e-87	264	675
AT1G03250.1	PaF106G0800029631.01.P01	78.462	51	65	14	0	0	59	90.77	44	108	246	26	26	9	73	136	3.48e-33	117	292
AT1G03270.1	PaF106G0800029624.01.P01	69.087	333	482	125	6	24	385	79.88	19	495	500	95	95	11	473	476	0	622	1605
AT1G03280.1	PaF106G0500021052.01.P02	66.304	305	460	134	13	21	363	78.91	13	458	480	93	93	3	455	476	0	572	1475
AT1G03290.2	PaF106G0800029623.01.P01	44.275	232	524	243	17	49	316	60.31	1	495	572	87	87	1	504	584	8.13e-109	337	864
AT1G03300.1	PaF106G0200007636.01.P01	30.435	98	322	168	10	56	154	47.83	5	282	671	92	41	12	321	851	4.75e-33	135	340
AT1G03300.1	PaF106G0200007636.01.P01	25.469	95	373	225	8	53	162	43.43	330	670	671	92	51	500	851	851	4.72e-22	101	251
AT1G03300.1	PaF106G0200007637.01.P01	28.118	124	441	260	14	57	202	45.8	5	418	671	99	62	12	422	751	1.89e-35	142	359
AT1G03300.1	PaF106G0200007637.01.P01	25.564	68	266	174	4	24	127	47.74	422	670	671	99	37	493	751	751	5.66e-20	94.4	233
AT1G03310.2	PaF106G0800029614.01.P01	57.528	512	890	355	8	23	648	72.81	1	877	883	99	99	1	880	883	0	1039	2687
AT1G03330.1	PaF106G0400016490.01.P01	92.473	86	93	7	0	0	91	97.85	1	93	94	99	99	1	93	93	2.23e-61	181	459
AT1G03350.1	PaF106G0100001721.01.P01	62.5	40	64	23	1	1	46	71.88	400	463	471	14	14	373	435	440	2.53e-13	71.2	173
AT1G03350.1	PaF106G0800029593.01.P01	65.185	176	270	84	2	10	214	79.26	1	261	471	55	55	1	269	333	1.74e-121	357	917
AT1G03360.1	PaF106G0800029590.01.P01	68.598	225	328	93	3	10	269	82.01	3	322	323	99	99	1	326	326	2.72e-163	457	1177
AT1G03365.1	PaF106G0800029571.01.P02	45.296	390	861	377	21	94	523	60.74	30	821	824	96	96	19	854	855	0	594	1532
AT1G03370.1	PaF106G0400018410.01.P01	73.253	608	830	218	2	4	715	86.14	183	1011	1021	81	81	1	827	828	0	1273	3294
AT1G03380.1	PaF106G0800029536.01.P03	62.83	524	834	302	6	8	634	76.02	2	829	960	86	86	1	832	1005	0	1009	2608
AT1G03430.1	PaF106G0800029535.01.P01	59.459	88	148	59	1	1	115	77.7	5	152	158	94	94	3	149	152	8.09e-59	179	454
AT1G03440.1	PaF106G0800029534.01.P01	78.342	293	374	81	0	0	334	89.3	24	397	398	94	94	29	402	402	0	612	1579
AT1G03470.1	PaF106G0800029498.01.P01	46.364	102	220	96	5	22	144	65.45	5	211	270	77	77	6	216	255	4.22e-55	177	450
AT1G03475.1	PaF106G0300012406.01.P01	85.185	299	351	44	3	8	322	91.74	37	386	387	90	90	45	388	388	0	609	1570
AT1G03495.1	PaF106G0200006937.01.P01	34.232	127	371	190	13	54	194	52.29	3	337	347	97	97	2	354	480	1.04e-54	186	471
AT1G03510.1	PaF106G0300011850.01.P01	63.359	249	393	143	1	1	305	77.61	38	429	430	91	91	1	393	393	0	520	1340
AT1G03520.1	PaF106G0300011839.01.P01	74.455	239	321	75	3	7	274	85.36	18	333	448	71	71	3	321	324	1.48e-176	496	1277
AT1G03530.1	PaF106G0300011837.01.P01	40.561	217	535	233	23	85	279	52.15	312	795	802	60	60	265	765	769	3.03e-79	270	691
AT1G03540.1	PaF106G0300011835.01.P01	63.179	314	497	182	1	1	393	79.07	113	609	610	81	81	1	496	553	0	666	1719
AT1G03550.1	PaF106G0300011833.01.P01	73.852	209	283	73	1	1	240	84.81	1	283	284	99	99	1	282	282	3.42e-159	444	1141
AT1G03560.1	PaF106G0300011827.01.P01	70.671	453	641	179	3	9	535	83.46	13	646	661	96	96	5	643	664	0	937	2423
AT1G03600.1	PaF106G0300011816.01.P01	78.505	84	107	23	0	0	97	90.65	68	174	175	61	61	68	174	174	1.89e-58	180	456
AT1G03610.2	PaF106G0300011815.01.P01	70.833	170	240	58	2	12	194	80.83	1	229	246	93	93	1	239	323	8.55e-120	344	882
AT1G03620.11	PaF106G0300011809.01.P03	74.359	87	117	28	2	2	97	82.91	31	146	266	44	44	54	169	191	2.33e-57	181	459
AT1G03650.1	PaF106G0300012949.01.P01	73.913	68	92	24	0	0	81	88.04	66	157	159	58	58	1	92	93	2.55e-48	150	380
AT1G03670.1	PaF106G0400015816.01.P02	30.64	182	594	370	10	42	303	51.01	3	564	617	91	91	8	591	618	1.11e-72	244	624
AT1G03670.1	PaF106G0700026976.01.P01	40.506	32	79	46	1	1	51	64.56	286	363	617	13	13	6	84	98	3.34e-14	68.6	166
AT1G03680.1	PaF106G0300012978.01.P01	52.727	87	165	73	1	5	111	67.27	20	179	180	89	89	23	187	187	3.87e-59	182	462
AT1G03687.1	PaF106G0300012979.01.P01	64.553	224	347	118	3	5	270	77.81	39	381	382	90	90	19	364	364	3.18e-167	471	1213
AT1G03750.1	PaF106G0300012991.01.P01	67.04	598	892	246	11	48	708	79.37	4	862	863	99	99	3	879	884	0	1163	3009
AT1G03760.1	PaF106G0400014772.01.P06	57.333	86	150	62	1	2	113	75.33	5	152	392	38	38	40	189	250	1.75e-54	180	456
AT1G03780.3	PaF106G0300013006.01.P01	53.415	219	410	150	5	41	276	67.32	17	416	791	51	51	27	405	418	2.09e-127	386	992
AT1G03780.3	PaF106G0300013073.01.P01	62.5	30	48	18	0	0	36	75	310	357	791	6	6	8	55	55	6.38e-12	60.8	146
AT1G03790.1	PaF106G0300013076.01.P01	56.972	143	251	67	7	41	173	68.92	77	294	394	55	55	37	279	366	2.6e-88	271	693
AT1G03800.1	PaF106G0400017699.01.P01	49.524	52	105	44	2	9	65	61.9	52	147	246	39	39	126	230	264	2.09e-24	97.8	242
AT1G03840.1	PaF106G0800029725.01.P01	83.168	84	101	17	0	0	94	93.07	107	207	507	20	20	13	113	242	3.19e-58	192	489
AT1G03850.3	PaF106G0200008030.01.P01	50.847	30	59	26	1	3	36	61.02	59	117	157	38	38	50	105	152	5.68e-13	62.4	150
AT1G03850.3	PaF106G0400017720.01.P01	61.364	27	44	17	0	0	33	75	59	102	157	28	28	32	75	131	4.13e-13	62	149
AT1G03860.1	PaF106G0400015626.01.P01	79.496	221	278	56	1	1	254	91.37	5	282	287	97	97	67	343	343	5.63e-166	463	1192
AT1G03870.1	PaF106G0700026260.01.P01	56.71	131	231	98	2	2	164	71	17	247	248	93	93	16	244	249	9.79e-82	244	624
AT1G03890.1	PaF106G0800029888.01.P01	42.373	150	354	156	3	48	219	61.86	137	442	452	68	68	167	520	532	1.06e-93	292	748
AT1G03900.1	PaF106G0800029907.01.P01	77.385	219	283	46	9	18	243	85.87	1	272	273	99	99	1	276	276	7.6e-148	414	1064
AT1G03905.3	PaF106G0800029909.01.P01	81.579	186	228	40	1	2	206	90.35	1	226	227	99	99	74	301	301	8.2e-139	390	1002
AT1G03910.1	PaF106G0700027682.01.P01	74.624	447	599	144	3	8	525	87.65	75	672	673	89	89	90	681	681	0	924	2387
AT1G03920.3	PaF106G0800029910.01.P02	74.57	434	582	106	7	42	475	81.62	1	568	570	99	99	65	618	619	0	872	2253
AT1G03940.1	PaF106G0200006937.01.P01	34.747	172	495	280	16	43	267	53.94	2	468	470	99	99	1	480	480	2.92e-82	261	668
AT1G03950.1	PaF106G0800029921.01.P02	81.905	172	210	38	0	0	192	91.43	1	210	211	99	99	1	210	212	6.65e-112	318	815
AT1G03960.3	PaF106G0600025700.01.P02	78.093	303	388	85	0	0	338	87.11	2	389	390	99	99	152	539	539	0	643	1659
AT1G03960.3	PaF106G0800029920.01.P04	75.515	293	388	95	0	0	339	87.37	2	389	390	99	99	153	540	540	0	639	1648
AT1G03970.1	PaF106G0800032494.01.P05	58.654	122	208	56	10	30	147	70.67	85	270	271	69	69	116	315	323	5.29e-55	179	455
AT1G03980.3	PaF106G0800029927.01.P01	64.4	322	500	129	4	49	390	78	1	451	453	99	99	1	500	502	0	663	1711
AT1G04010.1	PaF106G0800029944.01.P01	79.783	442	554	104	2	8	493	88.99	33	578	634	86	86	31	584	589	0	949	2453
AT1G04020.1	PaF106G0800029946.01.P02	50	169	338	143	6	26	213	63.02	262	596	714	60	47	249	563	571	8.48e-97	310	793
AT1G04020.1	PaF106G0800029946.01.P02	55.208	53	96	37	2	6	69	71.88	5	97	714	60	13	11	103	571	4.37e-19	91.3	225
AT1G04030.1	PaF106G0800029952.01.P01	43.848	196	447	209	20	42	271	60.63	1	430	435	99	99	1	422	429	4.03e-82	258	660
AT1G04040.1	PaF106G0800029962.01.P01	57.471	150	261	98	4	13	194	74.33	9	269	272	96	96	8	255	256	2.97e-107	310	795
AT1G04050.2	PaF106G0800029964.01.P02	35.571	302	849	411	15	136	433	51	1	725	735	99	99	1	837	869	2.15e-160	485	1249
AT1G04080.3	PaF106G0800029970.01.P02	61.017	468	767	221	8	78	558	72.75	38	795	824	92	92	1	698	731	0	917	2369
AT1G04090.1	PaF106G0800029973.01.P01	59.099	341	577	219	9	17	426	73.83	1	571	573	99	99	1	566	567	0	697	1798
AT1G04110.1	PaF106G0800029982.01.P01	70.647	491	695	203	1	1	597	85.9	79	773	776	90	90	1	694	694	0	1058	2736
AT1G04120.1	PaF106G0800029986.01.P01	81.389	879	1080	199	2	2	972	90	106	1185	1515	71	71	2	1079	1082	0	1773	4593
AT1G04130.1	PaF106G0100006628.01.P01	62.353	212	340	124	1	4	272	80	1	336	361	93	93	1	340	413	1.85e-156	445	1144
AT1G04140.1	PaF106G0800030024.01.P02	59.871	464	775	269	13	42	551	71.1	32	781	791	95	95	39	796	799	0	873	2255
AT1G04150.1	PaF106G0800030034.01.P01	64.099	416	649	190	6	43	513	79.04	378	1012	1013	63	63	1	620	620	0	864	2232
AT1G04160.2	PaF106G0800030039.01.P03	75.213	1059	1408	328	9	21	1217	86.43	1	1391	1397	99	99	1	1404	1514	0	2202	5707
AT1G04170.1	PaF106G0100001542.01.P01	88.176	261	296	34	1	1	279	94.26	1	296	466	64	64	1	295	300	0	543	1399
AT1G04170.1	PaF106G0500021038.01.P02	81.481	176	216	39	1	1	192	88.89	249	464	466	46	46	1	215	216	5.35e-120	349	895
AT1G04190.1	PaF106G0100000258.01.P01	76.087	245	322	75	1	2	288	89.44	2	323	329	98	98	7	326	329	0	526	1354
AT1G04200.2	PaF106G0100000275.01.P01	67.633	420	621	191	7	10	505	81.32	1	614	631	97	97	1	618	733	0	786	2029
AT1G04210.1	PaF106G0100000288.01.P01	48.387	45	93	44	1	4	62	66.67	719	811	1113	8	8	1	89	94	1.77e-21	89.7	221
AT1G04210.1	PaF106G0100000291.01.P01	41.463	136	328	154	10	38	180	54.88	188	489	1113	27	27	1	316	325	1.43e-48	175	444
AT1G04220.1	PaF106G0100000342.01.P01	78.261	396	506	102	4	8	455	89.92	20	524	529	95	95	23	521	521	0	826	2133
AT1G04230.1	PaF106G0100000358.01.P02	69.945	128	183	53	1	2	153	83.61	86	268	326	56	56	1	181	244	1.5e-77	237	604
AT1G04240.2	PaF106G0100000361.01.P01	65.608	124	189	59	2	6	150	79.37	105	289	290	64	64	10	196	196	7.34e-87	257	657
AT1G04260.1	PaF106G0100000367.01.P01	46.386	77	166	89	0	0	119	71.69	1	166	183	91	91	1	166	178	1.22e-41	137	346
AT1G04270.1	PaF106G0100000387.01.P01	91.447	139	152	13	0	0	145	95.39	1	152	153	99	99	1	152	152	2.88e-100	284	726
AT1G04270.1	PaF106G0600025643.01.P01	90.789	138	152	14	0	0	144	94.74	1	152	153	99	99	1	152	152	1.28e-99	282	722
AT1G04280.2	PaF106G0100000388.01.P01	67.874	281	414	121	5	12	336	81.16	69	474	481	84	84	10	419	426	0	518	1333
AT1G04290.1	PaF106G0400017062.01.P01	66.234	102	154	49	2	3	118	76.62	2	155	156	99	99	10	160	160	1.91e-66	199	505
AT1G04290.1	PaF106G0500020875.01.P01	55.556	25	45	20	0	0	31	68.89	26	70	156	29	29	8	52	67	1.01e-13	62	149
AT1G04300.1	PaF106G0100000416.01.P01	46.331	423	913	360	30	130	538	58.93	263	1074	1075	76	76	1	884	884	4.53e-179	545	1405
AT1G04330.1	PaF106G0100000430.01.P01	49.515	51	103	38	4	14	59	57.28	1	90	101	89	89	1	102	110	4.98e-18	72.4	176
AT1G04340.1	PaF106G0100000435.01.P01	61.783	97	157	58	1	2	122	77.71	1	157	160	98	98	1	155	157	3.13e-65	196	497
AT1G04380.2	PaF106G0100000447.01.P01	57.143	32	56	24	0	0	48	85.71	213	268	272	21	21	1	56	141	2.56e-17	76.3	186
AT1G04380.2	PaF106G0800029854.01.P01	55.556	50	90	40	0	0	65	72.22	176	265	272	33	33	1	90	289	6.75e-29	110	276
AT1G04390.1	PaF106G0400016600.01.P01	47.83	485	1014	511	7	18	678	66.86	1	1002	1003	99	99	1	1008	1012	0	927	2397
AT1G04400.1	PaF106G0100000480.01.P01	64.401	398	618	185	6	35	466	75.4	5	593	613	96	96	4	615	646	0	801	2068
AT1G04410.1	PaF106G0100000486.01.P01	90.361	300	332	32	0	0	317	95.48	1	332	333	99	99	1	332	332	0	605	1559
AT1G04420.1	PaF106G0100000491.01.P01	74.247	271	365	94	0	0	320	87.67	46	410	413	88	88	40	404	406	0	590	1520
AT1G04420.1	PaF106G0100000492.01.P01	75.89	277	365	88	0	0	324	88.77	46	410	413	88	88	40	404	406	0	599	1544
AT1G04430.1	PaF106G0100000496.01.P01	79.589	503	632	113	7	16	563	89.08	1	623	624	99	99	1	625	625	0	1033	2672
AT1G04450.1	PaF106G0100000510.01.P01	46.207	67	145	62	7	16	89	61.38	1	141	221	64	64	1	133	235	9.38e-27	102	254
AT1G04470.1	PaF106G0100000554.01.P01	71.15	730	1026	262	10	34	850	82.85	21	1035	1036	98	98	29	1031	1031	0	1482	3836
AT1G04480.1	PaF106G0100000569.01.P01	98.571	138	140	2	0	0	140	100	1	140	141	99	99	1	140	140	9.22e-99	279	714
AT1G04480.1	PaF106G0600025709.01.P01	98.571	138	140	2	0	0	140	100	1	140	141	99	99	1	140	140	9.22e-99	279	714
AT1G04490.1	PaF106G0100000572.01.P01	34.783	112	322	148	13	62	163	50.62	79	343	402	66	66	244	560	644	2.35e-40	151	381
AT1G04500.1	PaF106G0100000573.01.P03	51.025	224	439	133	16	82	271	61.73	12	386	387	97	97	54	474	474	1.27e-110	332	850
AT1G04500.1	PaF106G0200010677.01.P01	56.604	30	53	23	0	0	42	79.25	280	332	387	14	14	222	274	280	1.79e-15	75.9	185
AT1G04500.1	PaF106G0400016623.01.P01	64.179	43	67	24	0	0	52	77.61	274	340	387	17	17	105	171	220	2.53e-21	91.3	225
AT1G04510.1	PaF106G0100000574.01.P03	72.031	376	522	136	6	10	438	83.91	1	515	524	98	98	1	519	523	0	780	2015
AT1G04520.1	PaF106G0100000583.01.P01	74.737	213	285	62	2	10	250	87.72	23	307	308	93	93	26	300	300	1.5e-149	421	1082
AT1G04530.1	PaF106G0100000590.01.P01	36.182	127	351	164	10	60	183	52.14	1	308	311	99	99	105	438	500	6.76e-53	180	456
AT1G04530.1	PaF106G0100000590.01.P01	50.365	69	137	61	3	7	89	64.96	88	223	311	99	44	348	478	500	4.88e-32	124	310
AT1G04530.1	PaF106G0100000590.01.P01	33.898	40	118	57	1	21	61	51.69	193	310	311	99	38	225	321	500	2.42e-14	72.8	177
AT1G04540.1	PaF106G0100000591.01.P01	41.584	84	202	86	7	32	116	57.43	404	601	602	33	33	366	539	539	5.58e-35	138	348
AT1G04540.1	PaF106G0600025711.01.P01	58.333	98	168	52	1	18	126	75	7	174	602	28	28	9	158	415	5e-61	207	528
AT1G04550.2	PaF106G0100000592.01.P01	59.072	140	237	66	6	31	163	68.78	32	239	240	87	87	187	421	421	1.18e-82	252	644
AT1G04555.1	PaF106G0100000604.01.P03	68.75	66	96	30	0	0	82	85.42	51	146	153	63	63	54	149	151	2.32e-41	135	339
AT1G04560.1	PaF106G0100000607.01.P01	76.836	136	177	36	2	5	153	86.44	1	172	187	92	92	1	177	180	2e-94	271	694
AT1G04580.1	PaF106G0600023214.01.P02	59.953	512	854	304	11	38	637	74.59	6	828	1338	62	62	31	877	884	0	978	2528
AT1G04590.1	PaF106G0500019368.01.P01	68.462	89	130	41	0	0	104	80	205	334	382	34	34	1	130	133	8.83e-59	186	473
AT1G04590.1	PaF106G0500019370.01.P01	55.838	110	197	80	3	7	142	72.08	81	270	382	50	50	41	237	237	1.84e-73	228	581
AT1G04600.1	PaF106G0100000646.01.P04	73.563	768	1044	269	4	7	885	84.77	23	1065	1731	94	60	1	1038	1493	0	1593	4126
AT1G04600.1	PaF106G0100000646.01.P04	55.782	328	588	194	9	66	413	70.24	1148	1730	1731	94	34	967	1493	1493	0	613	1582
AT1G04610.1	PaF106G0100000647.01.P01	77.59	322	415	91	1	2	368	88.67	25	437	438	94	94	10	424	424	0	681	1756
AT1G04620.1	PaF106G0100000650.01.P01	82.143	23	28	5	0	0	26	92.86	35	62	463	6	6	43	70	95	1.93e-12	62.8	151
AT1G04620.1	PaF106G0100000656.01.P04	83.879	359	428	68	1	1	396	92.52	35	462	463	92	92	37	463	463	0	774	1999
AT1G04630.1	PaF106G0100000669.01.P01	84.615	121	143	22	0	0	134	93.71	1	143	144	99	99	1	143	143	2.01e-89	256	653
AT1G04635.1	PaF106G0200010798.01.P01	56.774	88	155	62	2	5	122	78.71	1	151	152	99	99	1	154	154	1.03e-61	186	473
AT1G04640.1	PaF106G0600021568.01.P01	74.101	103	139	28	1	8	112	80.58	1	139	236	59	59	1	131	134	2.26e-70	211	537
AT1G04645.1	PaF106G0100000702.01.P01	38.281	49	128	76	2	3	68	53.12	2	128	129	98	98	6	131	133	3.55e-27	97.4	241
AT1G04645.1	PaF106G0100000735.01.P01	38.095	48	126	69	2	9	71	56.35	1	126	129	98	98	1	117	126	2.77e-27	97.4	241
AT1G04645.1	PaF106G0800029874.01.P01	56.818	50	88	36	2	2	62	70.45	31	117	129	67	67	36	122	139	5.66e-31	107	267
AT1G04645.1	PaF106G0800032757.01.P01	39.85	53	133	71	4	9	70	52.63	3	128	129	98	98	6	136	137	1.24e-26	96.3	238
AT1G04650.1	PaF106G0100000710.01.P01	46.906	470	1002	514	4	18	671	66.97	10	994	998	99	99	15	1015	1017	0	894	2311
AT1G04670.1	PaF106G0100000716.01.P02	53.846	56	104	45	1	3	78	75	24	124	127	80	80	34	137	138	5.7e-34	114	286
AT1G04680.1	PaF106G0800030087.01.P01	77.482	320	413	87	3	6	359	86.92	17	429	432	96	96	42	448	448	0	678	1750
AT1G04690.1	PaF106G0100000721.01.P01	88.415	290	328	38	0	0	318	96.95	1	328	329	99	99	5	332	332	0	624	1610
AT1G04700.1	PaF106G0100000722.01.P01	44.217	539	1219	457	39	223	692	56.77	1	1040	1043	99	99	1	1175	1181	0	814	2103
AT1G04700.1	PaF106G0400016720.01.P02	79.371	227	286	58	1	1	250	87.41	755	1039	1043	43	27	950	1235	1243	1.37e-155	493	1269
AT1G04700.1	PaF106G0400016720.01.P02	46.875	75	160	73	2	12	103	64.38	122	281	1043	43	15	162	309	1243	6.19e-35	144	363
AT1G04700.1	PaF106G0400016935.01.P01	74.132	235	317	73	2	9	269	84.86	726	1039	1043	30	30	1034	1344	1355	3.19e-157	500	1288
AT1G04710.1	PaF106G0800030090.01.P01	77.295	320	414	90	1	4	369	89.13	34	443	444	92	92	5	418	429	0	666	1719
AT1G04730.1	PaF106G0300010900.01.P02	54.139	242	447	182	9	23	302	67.56	1	437	944	46	46	70	503	538	4.26e-140	428	1101
AT1G04750.1	PaF106G0100000038.01.P01	81.279	178	219	41	0	0	203	92.69	1	219	220	99	99	1	219	220	1.45e-134	376	965
AT1G04750.1	PaF106G0800030116.01.P01	87.671	192	219	27	0	0	207	94.52	1	219	220	99	99	1	219	221	9.15e-136	379	973
AT1G04760.2	PaF106G0100000038.01.P01	84.091	185	220	35	0	0	205	93.18	1	220	221	99	99	1	220	220	9.39e-139	387	993
AT1G04760.2	PaF106G0800030116.01.P01	85.845	188	219	31	0	0	206	94.06	1	219	221	99	99	1	219	221	2.95e-135	378	970
AT1G04770.1	PaF106G0100000725.01.P01	67.105	204	304	91	4	9	238	78.29	4	303	304	99	99	1	299	299	1.26e-140	398	1023
AT1G04780.1	PaF106G0100000030.01.P04	70.898	458	646	164	13	24	529	81.89	6	643	665	96	96	4	633	653	0	900	2325
AT1G04790.1	PaF106G0100000036.01.P02	30.623	241	787	363	30	183	365	46.38	5	621	635	97	97	2	775	860	3.88e-70	243	620
AT1G04810.1	PaF106G0100000074.01.P01	82.595	802	971	131	5	38	857	88.26	3	939	1002	94	94	2	968	970	0	1586	4106
AT1G04810.1	PaF106G0100006408.01.P01	85.124	309	363	53	1	1	328	90.36	163	524	1002	36	36	3	365	398	0	618	1593
AT1G04820.1	PaF106G0100006249.01.P01	96.674	436	451	14	1	1	443	98.23	1	450	451	99	99	1	451	451	0	909	2348
AT1G04820.1	PaF106G0300011411.01.P01	96.447	380	394	14	0	0	387	98.22	57	450	451	87	87	25	418	418	0	795	2054
AT1G04820.1	PaF106G0600024096.01.P01	96.674	436	451	14	1	1	444	98.45	1	450	451	99	99	1	451	451	0	910	2352
AT1G04820.1	PaF106G0800030763.01.P01	97.333	438	450	12	0	0	445	98.89	1	450	451	99	99	1	450	450	0	919	2376
AT1G04850.1	PaF106G0800030163.01.P02	63.946	188	294	103	1	3	235	79.93	106	399	414	71	71	1	291	292	7.49e-104	309	791
AT1G04850.1	PaF106G0800032752.01.P01	69.369	77	111	34	0	0	96	86.49	303	413	414	27	27	1	111	111	4.51e-53	172	436
AT1G04860.1	PaF106G0100000097.01.P01	69.118	94	136	39	1	3	112	82.35	824	956	962	14	14	852	987	988	9.81e-54	202	515
AT1G04870.2	PaF106G0700026303.01.P01	69.474	264	380	116	0	0	312	82.11	4	383	384	99	99	3	382	382	0	578	1489
AT1G04880.1	PaF106G0100000089.01.P01	57.711	232	402	139	13	31	280	69.65	1	379	449	84	84	1	394	398	8.93e-145	418	1075
AT1G04900.1	PaF106G0100000078.01.P02	73.351	278	379	77	3	24	325	85.75	86	441	443	80	80	1	378	379	0	566	1459
AT1G04910.1	PaF106G0100001839.01.P02	77.203	403	522	113	6	6	457	87.55	1	519	520	99	99	1	519	519	0	841	2173
AT1G04910.1	PaF106G0500018809.01.P01	77.844	390	501	101	5	10	436	87.03	1	496	520	95	95	1	496	497	0	807	2084
AT1G04920.1	PaF106G0100001858.01.P01	77.252	832	1077	217	12	28	933	86.63	1	1062	1063	99	99	1	1064	1090	0	1706	4417
AT1G04920.1	PaF106G0800031731.01.P01	81.481	88	108	18	2	2	96	88.89	186	292	1063	10	10	1	107	224	6.59e-52	181	460
AT1G04940.1	PaF106G0700028538.01.P01	87.264	185	212	27	0	0	194	91.51	63	274	275	77	77	54	265	265	1.07e-136	385	990
AT1G04945.3	PaF106G0200006840.01.P03	53.606	223	416	156	11	37	287	68.99	257	644	645	60	60	19	425	425	5.84e-139	412	1058
AT1G04945.3	PaF106G0700028538.01.P01	85.938	165	192	27	0	0	174	90.62	63	254	645	30	30	54	245	265	2.41e-116	348	892
AT1G04950.2	PaF106G0300012132.01.P01	62.564	244	390	139	4	7	300	76.92	160	549	550	71	71	10	392	392	1.86e-160	462	1188
AT1G04950.2	PaF106G0400015577.01.P01	59.82	332	555	201	9	22	404	72.79	1	549	550	99	99	1	539	539	0	639	1647
AT1G04960.1	PaF106G0300012129.01.P02	52.542	186	354	123	7	45	242	68.36	1	315	318	99	99	64	411	414	3.44e-117	343	881
AT1G04970.3	PaF106G0100002391.01.P01	48.397	166	343	174	2	3	238	69.39	14	356	363	94	94	1	340	369	6.03e-111	328	840
AT1G04970.3	PaF106G0400015584.01.P01	48.725	172	353	181	0	0	247	69.97	10	362	363	97	97	137	489	513	5.14e-119	353	907
AT1G04980.1	PaF106G0300012111.01.P01	75	330	440	97	5	13	382	86.82	8	447	448	98	98	12	438	438	0	687	1773
AT1G04990.2	PaF106G0300012106.01.P01	46.244	197	426	194	10	35	254	59.62	4	403	405	99	99	26	442	458	5.74e-119	353	906
AT1G05000.2	PaF106G0300012104.01.P02	65.359	100	153	21	1	32	112	73.2	95	247	248	62	62	6	126	126	3.88e-67	203	516
