query_id	subject_id	perc_identity	num_ident_matches	alig_length	mismatches	gap_openings	n_gaps	pos_match	ppos	q_start	q_end	q_len	qcov	qcovhsp	s_start	s_end	s_len	evalue	bit_score	score_raw
AT1G02590.1	Vitvi05_01chr18g32800_t001_CDS1.prot	67.273	37	55	17	1	1	46	83.64	26	80	90	61	61	1176	1229	1359	1.38e-18	78.6	192
AT1G02610.1	Vitvi05_01chr07g06330_t001_CDS1.prot	56.633	111	196	76	4	9	141	71.94	1	191	222	86	86	1	192	222	7.45e-71	215	548
AT1G02620.1	Vitvi05_01chr14g01640_t001_CDS1.prot	90.541	67	74	7	0	0	72	97.3	50	123	123	60	60	149	222	222	1.79e-45	147	370
AT1G02630.1	Vitvi05_01chr11g06760_t001_CDS1.prot	66.923	261	390	121	3	8	321	82.31	9	390	390	98	98	9	398	398	0	540	1392
AT1G02640.1	Vitvi05_01chr07g06270_t001_CDS1.prot	74.045	562	759	196	1	1	647	85.24	12	769	769	99	99	11	769	769	0	1200	3104
AT1G02660.1	Vitvi05_01chr07g06220_t001_CDS1.prot	58.56	431	736	244	18	61	523	71.06	1	704	714	99	99	1	707	718	0	711	1836
AT1G02670.1	Vitvi05_01chr10g01260_t001_CDS1.prot	53.093	103	194	86	2	5	144	74.23	479	668	679	28	28	150	342	348	2.45e-58	200	509
AT1G02680.1	Vitvi05_01chr07g06190_t001_CDS1.prot	68.548	85	124	34	2	5	106	85.48	6	125	127	94	94	3	125	129	3.72e-59	178	452
AT1G02700.1	Vitvi05_01chr07g06000_t001_CDS1.prot	47.244	120	254	102	10	32	159	62.6	3	246	248	98	98	1	232	233	3.01e-54	174	442
AT1G02730.1	Vitvi05_01chr07g05890_t001_CDS1.prot	80.634	966	1198	190	13	42	1061	88.56	1	1182	1182	100	100	1	1172	1172	0	1929	4998
AT1G02780.1	Vitvi05_01chr05g00680_t001_CDS1.prot	91.892	170	185	15	0	0	181	97.84	1	185	215	86	86	1	185	207	2.9e-113	322	825
AT1G02780.1	Vitvi05_01chr07g05700_t001_CDS1.prot	91.848	169	184	15	0	0	180	97.83	1	184	215	86	86	1	184	209	1.18e-112	320	821
AT1G02790.1	Vitvi05_01chr05g00610_t001_CDS1.prot	45.628	167	366	181	6	18	226	61.75	51	399	423	83	83	70	434	445	5.14e-104	315	808
AT1G02790.1	Vitvi05_01chr07g05600_t001_CDS1.prot	46.009	196	426	212	7	18	270	63.38	1	420	423	99	99	1	414	416	2.37e-127	374	960
AT1G02810.1	Vitvi05_01chr07g05550_t001_CDS1.prot	64.398	369	573	169	9	35	434	75.74	7	578	580	99	99	18	556	557	0	736	1899
AT1G02816.1	Vitvi05_01chr07g05490_t001_CDS1.prot	71.329	102	143	40	1	1	120	83.92	26	167	167	85	85	21	163	163	1.41e-73	218	554
AT1G02840.1	Vitvi05_01chr07g05080_t001_CDS1.prot	72.959	143	196	45	1	8	160	81.63	1	196	304	64	64	1	188	385	6.69e-93	280	717
AT1G02840.1	Vitvi05_01chr14g02700_t001_CDS1.prot	56.835	158	278	99	3	21	182	65.47	1	266	304	88	88	1	269	283	2.95e-96	285	730
AT1G02850.1	Vitvi05_01chr07g05120_t001_CDS1.prot	61.489	289	470	153	2	28	353	75.11	18	460	471	94	94	18	486	508	0	611	1576
AT1G02850.1	Vitvi05_01chr07g05150_t001_CDS1.prot	59.592	292	490	167	3	31	363	74.08	1	460	471	98	98	27	515	541	0	616	1589
AT1G02850.1	Vitvi05_01chr07g05160_t001_CDS1.prot	72.848	110	151	40	1	1	128	84.77	9	159	471	32	32	10	159	161	2.04e-78	241	615
AT1G02850.1	Vitvi05_01chr07g05190_t001_CDS1.prot	61.229	289	472	154	3	29	351	74.36	17	459	471	94	94	31	502	528	0	615	1585
AT1G02860.2	Vitvi05_01chr07g05030_t001_CDS1.prot	68.75	231	336	92	5	13	267	79.46	1	334	334	100	100	1	325	325	2.89e-163	458	1178
AT1G02870.1	Vitvi05_01chr07g05020_t001_CDS1.prot	64.796	127	196	66	2	3	163	83.16	1	193	194	99	99	1	196	198	2.03e-89	260	665
AT1G02880.2	Vitvi05_01chr07g04950_t001_CDS1.prot	69.582	183	263	71	3	9	216	82.13	1	255	265	96	96	1	262	263	5.76e-125	356	913
AT1G02890.1	Vitvi05_01chr07g04930_t001_CDS1.prot	79.905	505	632	126	1	1	570	90.19	616	1247	1247	51	51	1085	1715	1715	0	1030	2663
AT1G02890.1	Vitvi05_01chr17g01790_t001_CDS1.prot	52.776	675	1279	541	22	63	858	67.08	1	1247	1247	100	100	1	1248	1248	0	1209	3127
AT1G02900.1	Vitvi05_01chr05g04810_t001_CDS1.prot	77.333	58	75	17	0	0	64	85.33	45	119	121	62	62	43	117	119	3.54e-38	125	313
AT1G02900.1	Vitvi05_01chr07g04830_t001_CDS1.prot	56.557	69	122	49	3	4	86	70.49	1	121	121	100	100	1	119	119	1.24e-40	131	329
AT1G02910.1	Vitvi05_01chr07g04820_t001_CDS1.prot	80.103	310	387	76	1	1	348	89.92	69	454	454	85	85	51	437	437	0	643	1659
AT1G02960.6	Vitvi05_01chr07g04560_t001_CDS1.prot	33.498	136	406	221	12	49	211	51.97	7	371	388	94	94	2	399	503	2.53e-43	157	397
AT1G02970.1	Vitvi05_01chr07g04550_t001_CDS1.prot	62.208	293	471	152	5	26	359	76.22	30	499	501	94	94	1	446	453	0	587	1514
AT1G02990.4	Vitvi05_01chr05g04920_t001_CDS1.prot	37.687	101	268	137	6	30	142	52.99	25	265	1279	19	19	1	265	1695	1.58e-35	147	372
AT1G02990.4	Vitvi05_01chr07g04360_t001_CDS1.prot	55.172	160	290	122	4	8	209	72.07	996	1279	1279	49	22	1456	1743	1743	9.7e-82	296	757
AT1G02990.4	Vitvi05_01chr07g04360_t001_CDS1.prot	41.842	159	380	184	11	37	214	56.32	1	347	1279	49	27	1	376	1743	3.06e-50	195	496
AT1G03000.1	Vitvi05_01chr07g04370_t001_CDS1.prot	65.163	621	953	307	11	25	740	77.65	1	942	942	100	100	1	939	939	0	1204	3114
AT1G03010.1	Vitvi05_01chr07g04140_t001_CDS1.prot	73.676	473	642	152	8	17	551	85.83	1	635	635	100	100	1	632	632	0	938	2424
AT1G03020.1	Vitvi05_01chr07g04120_t001_CDS1.prot	62.136	64	103	37	2	2	80	77.67	1	102	103	99	99	1	102	107	3.23e-38	124	310
AT1G03030.1	Vitvi05_01chr07g00690_t001_CDS1.prot	68.051	213	313	89	2	11	251	80.19	1	302	302	100	100	1	313	313	5.95e-153	430	1106
AT1G03040.1	Vitvi05_01chr11g00410_t001_CDS1.prot	58.861	93	158	49	2	16	115	72.78	139	281	303	47	47	291	447	544	7.74e-52	178	452
AT1G03050.1	Vitvi05_01chr12g15490_t001_CDS1.prot	61.349	373	608	202	13	33	458	75.33	1	600	600	100	100	1	583	583	0	697	1800
AT1G03055.1	Vitvi05_01chr07g00990_t001_CDS1.prot	47.737	116	243	111	4	16	167	68.72	23	262	265	91	91	49	278	283	4.85e-76	232	592
AT1G03060.2	Vitvi05_01chr07g01190_t001_CDS1.prot	75.373	2727	3618	840	18	51	3107	85.88	1	3582	3601	99	99	9	3611	3612	0	5570	14449
AT1G03060.2	Vitvi05_01chr09g14020_t001_CDS1.prot	76.923	50	65	15	0	0	55	84.62	3028	3092	3601	2	2	40	104	107	2.52e-26	105	263
AT1G03060.2	Vitvi05_01chr09g14040_t001_CDS1.prot	75.385	49	65	16	0	0	54	83.08	3028	3092	3601	2	2	1074	1138	1141	1.83e-22	107	266
AT1G03060.2	Vitvi05_01chr13g16540_t001_CDS1.prot	76.923	50	65	15	0	0	55	84.62	3028	3092	3601	2	2	1117	1181	1184	1.71e-23	110	274
AT1G03070.3	Vitvi05_01chr07g01650_t001_CDS1.prot	77.869	190	244	50	1	4	215	88.11	4	247	248	98	98	2	241	243	3.99e-134	377	969
AT1G03080.1	Vitvi05_01chr06g11780_t001_CDS1.prot	71.429	60	84	24	0	0	73	86.9	10	93	1734	5	5	77	160	676	9.92e-36	146	369
AT1G03080.1	Vitvi05_01chr07g01750_t001_CDS1.prot	48.752	918	1883	801	18	164	1238	65.75	1	1732	1734	99	99	1	1870	1873	0	1545	4000
AT1G03080.1	Vitvi05_01chr15g01520_t001_CDS1.prot	91.667	22	24	2	0	0	24	100	10	33	1734	1	1	11	34	76	1.65e-11	61.6	148
AT1G03090.2	Vitvi05_01chr07g01770_t001_CDS1.prot	75.107	525	699	170	3	4	590	84.41	38	733	735	95	95	34	731	769	0	1082	2799
AT1G03100.1	Vitvi05_01chr07g01880_t001_CDS1.prot	71.608	512	715	201	2	2	600	83.92	79	792	794	90	90	70	783	785	0	1071	2769
AT1G03110.1	Vitvi05_01chr07g02000_t001_CDS1.prot	62.212	270	434	157	1	7	331	76.27	2	428	428	99	99	1	434	434	0	555	1429
AT1G03130.1	Vitvi05_01chr05g07160_t001_CDS1.prot	74.163	155	209	44	3	10	172	82.3	1	205	205	100	100	3	205	205	1.34e-107	307	786
AT1G03130.1	Vitvi05_01chr07g02200_t001_CDS1.prot	87.879	145	165	18	1	2	151	91.52	41	205	205	80	80	43	205	205	1.94e-104	299	765
AT1G03140.1	Vitvi05_01chr07g02210_t001_CDS1.prot	71.529	304	425	105	5	16	350	82.35	1	421	421	100	100	1	413	413	0	563	1452
AT1G03150.1	Vitvi05_01chr07g02220_t001_CDS1.prot	95.429	167	175	8	0	0	172	98.29	1	175	175	100	100	1	175	175	1.77e-127	355	910
AT1G03160.3	Vitvi05_01chr07g02940_t001_CDS1.prot	62.891	422	671	225	11	24	530	78.99	36	686	693	94	94	40	706	927	0	808	2086
AT1G03170.1	Vitvi05_01chr07g02930_t001_CDS1.prot	39.264	64	163	86	6	13	101	61.96	16	171	241	65	65	85	241	354	2.8e-24	99	245
AT1G03170.1	Vitvi05_01chr16g03640_t001_CDS1.prot	32.09	86	268	131	10	51	129	48.13	15	241	241	94	94	79	336	336	2.93e-22	93.2	230
AT1G03180.3	Vitvi05_01chr07g02460_t001_CDS1.prot	50	98	196	80	2	18	130	66.33	1	179	180	99	99	81	275	277	2.43e-64	199	505
AT1G03190.1	Vitvi05_01chr07g02470_t001_CDS1.prot	86.166	654	759	105	0	0	708	93.28	1	759	759	100	100	1	759	759	0	1390	3597
AT1G03210.2	Vitvi05_01chr07g02590_t001_CDS1.prot	49.249	164	333	117	5	52	209	62.76	4	315	315	99	99	3	304	304	3.92e-104	306	785
AT1G03220.1	Vitvi05_01chr05g06560_t001_CDS1.prot	64.439	270	419	142	4	7	327	78.04	20	434	434	96	96	21	436	436	0	532	1371
AT1G03220.1	Vitvi05_01chr07g02570_t001_CDS1.prot	64.748	270	417	142	3	5	326	78.18	19	431	434	95	95	19	434	437	0	551	1419
AT1G03230.1	Vitvi05_01chr05g06560_t001_CDS1.prot	61.412	261	425	156	5	8	322	75.76	15	435	435	97	97	16	436	436	1.7e-180	510	1314
AT1G03250.1	Vitvi05_01chr07g02630_t001_CDS1.prot	64.777	160	247	80	3	7	196	79.35	6	246	246	98	98	50	295	295	8.82e-105	305	781
AT1G03260.1	Vitvi05_01chr07g02650_t001_CDS1.prot	66.667	180	270	80	2	10	226	83.7	8	273	275	97	97	4	267	272	9.32e-121	346	887
AT1G03270.1	Vitvi05_01chr07g02720_t001_CDS1.prot	73.643	285	387	89	4	13	315	81.4	97	472	500	75	75	306	690	715	0	535	1377
AT1G03280.1	Vitvi05_01chr01g00040_t001_CDS1.prot	65.957	31	47	16	0	0	37	78.72	13	59	480	10	10	3	49	53	4.36e-15	69.3	168
AT1G03280.1	Vitvi05_01chr11g19200_t001_CDS1.prot	74.15	109	147	30	2	8	127	86.39	100	242	480	30	30	11	153	1558	6.57e-66	230	587
AT1G03290.2	Vitvi05_01chr07g02730_t001_CDS1.prot	57.98	178	307	106	3	23	229	74.59	277	566	572	65	51	366	666	668	1.52e-84	276	707
AT1G03290.2	Vitvi05_01chr07g02730_t001_CDS1.prot	46.914	38	81	31	2	12	51	62.96	1	81	572	65	14	1	69	668	3.4e-13	72.4	176
AT1G03310.2	Vitvi05_01chr07g02810_t001_CDS1.prot	56.18	500	890	364	11	26	639	71.8	1	877	883	99	99	1	877	883	0	986	2550
AT1G03330.1	Vitvi05_01chr07g03020_t001_CDS1.prot	93.617	88	94	6	0	0	92	97.87	1	94	94	100	100	1	94	94	4.75e-62	183	464
AT1G03350.1	Vitvi05_01chr05g06130_t001_CDS1.prot	69.643	39	56	17	0	0	46	82.14	407	462	471	12	12	367	422	427	4.31e-16	80.1	196
AT1G03350.1	Vitvi05_01chr07g03130_t001_CDS1.prot	47.17	225	477	205	11	47	293	61.43	1	462	471	98	98	1	445	450	2.59e-112	338	868
AT1G03360.1	Vitvi05_01chr07g03170_t001_CDS1.prot	66.869	220	329	99	3	10	276	83.89	3	322	323	99	99	1	328	331	3.11e-167	468	1204
AT1G03370.1	Vitvi05_01chr10g03410_t001_CDS1.prot	67.607	695	1028	313	6	20	836	81.32	1	1010	1021	99	99	1	1026	1031	0	1402	3630
AT1G03380.1	Vitvi05_01chr07g03380_t001_CDS1.prot	60.581	521	860	313	9	26	638	74.19	2	854	960	89	89	1	841	1000	0	992	2564
AT1G03390.1	Vitvi05_01chr11g05410_t001_CDS1.prot	65.142	299	459	154	3	6	370	80.61	1	457	462	99	99	1	455	465	0	640	1651
AT1G03440.1	Vitvi05_01chr07g03420_t001_CDS1.prot	74.67	283	379	96	0	0	335	88.39	20	398	398	95	95	25	403	403	0	568	1464
AT1G03470.1	Vitvi05_01chr07g01750_t001_CDS1.prot	60.811	45	74	28	1	1	60	81.08	8	81	270	27	27	15	87	1873	1.57e-25	105	263
AT1G03470.1	Vitvi05_01chr07g03890_t001_CDS1.prot	41.958	120	286	105	9	61	157	54.9	6	251	270	91	91	8	272	283	8.45e-57	183	465
AT1G03475.1	Vitvi05_01chr03g19780_t001_CDS1.prot	85.591	297	347	41	2	9	316	91.07	48	387	387	88	88	58	402	402	0	618	1593
AT1G03495.1	Vitvi05_01chr12g09840_t001_CDS1.prot	42.748	56	131	73	2	2	81	61.83	9	139	347	38	38	3	131	155	6.76e-29	109	272
AT1G03495.1	Vitvi05_01chr12g09870_t001_CDS1.prot	36.443	125	343	204	8	14	194	56.56	3	342	347	98	98	2	333	455	3.68e-74	236	602
AT1G03495.1	Vitvi05_01chr12g09900_t001_CDS1.prot	37.861	131	346	200	9	15	199	57.51	3	344	347	99	99	13	347	470	6.78e-74	236	601
AT1G03510.1	Vitvi05_01chr05g16790_t001_CDS1.prot	66.979	286	427	139	1	2	333	77.99	4	428	430	99	99	3	429	431	0	587	1512
AT1G03520.1	Vitvi05_01chr12g08120_t001_CDS1.prot	71.56	312	436	117	3	7	370	84.86	18	448	448	96	96	3	436	436	0	664	1714
AT1G03530.1	Vitvi05_01chr12g08090_t001_CDS1.prot	46.482	185	398	151	16	62	228	57.29	337	682	802	43	43	267	654	711	2.12e-78	267	683
AT1G03540.1	Vitvi05_01chr12g08060_t001_CDS1.prot	61.258	370	604	232	2	2	469	77.65	5	608	610	99	99	4	605	634	0	777	2006
AT1G03560.1	Vitvi05_01chr12g07920_t001_CDS1.prot	67.976	450	662	202	5	10	538	81.27	1	656	661	99	99	1	658	659	0	928	2399
AT1G03600.1	Vitvi05_01chr12g07810_t001_CDS1.prot	71.538	93	130	35	2	2	115	88.46	47	175	175	74	74	44	172	172	1.12e-61	188	478
AT1G03610.2	Vitvi05_01chr12g07800_t001_CDS1.prot	71.849	171	238	54	3	13	188	78.99	1	226	246	92	92	1	237	319	4.51e-113	327	838
AT1G03620.11	Vitvi05_01chr12g07750_t001_CDS1.prot	73.123	185	253	51	4	17	208	82.21	30	266	266	89	89	52	303	303	2.43e-133	379	972
AT1G03630.1	Vitvi05_01chr12g05860_t001_CDS1.prot	81.141	327	403	72	4	4	360	89.33	1	402	402	100	100	1	400	400	0	640	1651
AT1G03650.1	Vitvi05_01chr12g05730_t001_CDS1.prot	74.359	116	156	39	1	1	134	85.9	1	155	159	97	97	1	156	159	8.54e-84	243	620
AT1G03670.1	Vitvi05_01chr12g05690_t001_CDS1.prot	40.653	137	337	189	3	11	200	59.35	68	403	617	54	54	97	423	1187	8.74e-70	245	626
AT1G03680.1	Vitvi05_01chr12g05340_t001_CDS1.prot	58.434	97	166	63	4	6	123	74.1	20	180	180	89	89	26	190	190	7.8e-61	187	474
AT1G03680.1	Vitvi05_01chr19g03890_t001_CDS1.prot	59.036	98	166	63	1	5	124	74.7	20	180	180	89	89	24	189	189	1.54e-60	186	472
AT1G03687.1	Vitvi05_01chr12g05320_t001_CDS1.prot	69.069	230	333	100	2	3	268	80.48	52	382	382	87	87	60	391	391	2.65e-169	478	1230
AT1G03740.2	Vitvi05_01chr04g12570_t001_CDS1.prot	72.756	227	312	85	0	0	261	83.65	218	529	698	45	45	854	1165	1286	2.35e-154	480	1235
AT1G03750.1	Vitvi05_01chr12g04690_t001_CDS1.prot	67.869	602	887	237	13	48	713	80.38	4	862	863	99	99	34	900	906	0	1204	3116
AT1G03760.1	Vitvi05_01chr12g04680_t001_CDS1.prot	41.076	168	409	201	10	40	239	58.44	1	392	392	100	100	1	386	386	1.1e-77	244	624
AT1G03780.3	Vitvi05_01chr12g04560_t001_CDS1.prot	56.35	457	811	261	14	93	564	69.54	14	740	791	92	92	6	807	822	0	779	2011
AT1G03790.1	Vitvi05_01chr12g04540_t001_CDS1.prot	47.382	190	401	143	16	68	242	60.35	8	394	394	98	98	15	361	361	2.02e-94	287	734
AT1G03800.1	Vitvi05_01chr07g28370_t001_CDS1.prot	46.875	45	96	51	0	0	62	64.58	46	141	246	39	39	87	182	205	1.15e-24	97.4	241
AT1G03800.1	Vitvi05_01chr10g08830_t001_CDS1.prot	76.562	49	64	15	0	0	57	89.06	48	111	246	26	26	16	79	250	2.4e-29	110	276
AT1G03800.1	Vitvi05_01chr15g18000_t001_CDS1.prot	52.564	41	78	37	0	0	56	71.79	31	108	246	32	32	83	160	315	5.95e-21	89.7	221
AT1G03840.1	Vitvi05_01chr01g20410_t001_CDS1.prot	84.663	138	163	25	0	0	158	96.93	41	203	507	32	32	125	287	671	2.35e-104	326	836
AT1G03840.1	Vitvi05_01chr04g01270_t001_CDS1.prot	88.024	147	167	20	0	0	157	94.01	37	203	507	33	33	47	213	527	6.63e-109	333	855
AT1G03840.1	Vitvi05_01chr04g17670_t001_CDS1.prot	89.375	143	160	17	0	0	155	96.88	44	203	507	32	32	40	199	507	7.24e-110	335	860
AT1G03840.1	Vitvi05_01chr06g04640_t001_CDS1.prot	54.692	204	373	133	9	36	250	67.02	40	400	507	71	71	33	381	528	1.14e-120	364	934
AT1G03840.1	Vitvi05_01chr07g01230_t001_CDS1.prot	88.344	144	163	19	0	0	157	96.32	44	206	507	32	32	51	213	469	7.75e-109	332	850
AT1G03840.1	Vitvi05_01chr09g02720_t001_CDS1.prot	92.771	154	166	12	0	0	162	97.59	38	203	507	33	33	45	210	533	2.73e-114	348	892
AT1G03840.1	Vitvi05_01chr12g04180_t001_CDS1.prot	53.226	264	496	145	15	87	321	64.72	36	507	507	93	93	23	455	455	3.04e-162	468	1203
AT1G03840.1	Vitvi05_01chr14g02900_t001_CDS1.prot	55.742	199	357	108	7	50	224	62.75	37	393	507	70	70	54	360	532	5.83e-117	355	910
AT1G03840.1	Vitvi05_01chr18g13990_t001_CDS1.prot	89.634	147	164	17	0	0	158	96.34	40	203	507	32	32	36	199	506	3.68e-113	344	882
AT1G03850.3	Vitvi05_01chr10g09100_t001_CDS1.prot	65.854	27	41	14	0	0	31	75.61	59	99	157	26	26	128	168	230	6.99e-12	61.2	147
AT1G03860.1	Vitvi05_01chr15g15150_t001_CDS1.prot	82.807	236	285	47	1	2	267	93.68	1	283	287	99	99	1	285	292	6.58e-163	454	1167
AT1G03860.1	Vitvi05_01chr19g22410_t001_CDS1.prot	81.404	232	285	51	1	2	265	92.98	1	283	287	99	99	1	285	289	1.16e-161	451	1159
AT1G03870.1	Vitvi05_01chr12g04140_t001_CDS1.prot	55.696	132	237	98	3	7	170	71.73	18	248	248	93	93	17	252	252	6.27e-80	240	613
AT1G03890.1	Vitvi05_01chr07g09130_t001_CDS1.prot	36.421	173	475	261	6	41	274	57.68	11	444	452	96	96	6	480	490	4.34e-109	331	848
AT1G03890.1	Vitvi05_01chr07g09150_t001_CDS1.prot	37.552	181	482	245	4	56	273	56.64	26	451	452	94	94	21	502	509	1.55e-101	312	799
AT1G03900.1	Vitvi05_01chr07g09460_t001_CDS1.prot	73.684	210	285	57	6	18	236	82.81	1	273	273	100	100	1	279	279	2.19e-128	365	938
AT1G03905.3	Vitvi05_01chr07g09490_t001_CDS1.prot	81.466	189	232	36	2	7	212	91.38	1	227	227	100	100	82	311	311	1.11e-139	393	1010
AT1G03910.1	Vitvi05_01chr08g18870_t001_CDS1.prot	77.909	462	593	124	2	7	530	89.38	81	673	673	88	88	70	655	655	0	965	2494
AT1G03920.3	Vitvi05_01chr07g09500_t001_CDS1.prot	74.286	416	560	125	4	19	469	83.75	1	560	570	98	98	1	541	551	0	844	2180
AT1G03940.1	Vitvi05_01chr12g09820_t001_CDS1.prot	37.708	181	480	262	15	37	266	55.42	2	467	470	99	99	1	457	459	6.74e-97	299	766
AT1G03940.1	Vitvi05_01chr12g09840_t001_CDS1.prot	42.748	56	131	73	2	2	80	61.07	9	139	470	28	28	3	131	155	4.86e-28	108	271
AT1G03940.1	Vitvi05_01chr12g09870_t001_CDS1.prot	35.084	167	476	274	12	35	261	54.83	2	465	470	99	99	1	453	455	1e-98	304	778
AT1G03940.1	Vitvi05_01chr12g09880_t001_CDS1.prot	35.319	166	470	271	13	33	260	55.32	9	467	470	98	98	9	456	458	2.1e-92	288	736
AT1G03940.1	Vitvi05_01chr12g09900_t001_CDS1.prot	36.344	169	465	273	13	23	262	56.34	10	467	470	97	97	20	468	470	3.03e-96	298	762
AT1G03950.1	Vitvi05_01chr07g09550_t001_CDS1.prot	84.762	178	210	32	0	0	195	92.86	1	210	211	99	99	1	210	213	2.17e-129	363	931
AT1G03960.3	Vitvi05_01chr07g09560_t001_CDS1.prot	75.184	306	407	83	1	18	346	85.01	2	390	390	99	99	1446	1852	1852	0	649	1675
AT1G03960.3	Vitvi05_01chr14g10930_t001_CDS1.prot	78.149	304	389	85	0	0	345	88.69	2	390	390	99	99	152	540	540	0	652	1682
AT1G03970.1	Vitvi05_01chr18g24480_t001_CDS1.prot	46.897	136	290	121	11	33	174	60	1	271	271	100	100	1	276	276	1.66e-56	182	462
AT1G03980.3	Vitvi05_01chr07g09680_t001_CDS1.prot	63.581	316	497	132	4	49	376	75.65	1	448	453	99	99	1	497	531	0	643	1659
AT1G04010.1	Vitvi05_01chr07g09930_t001_CDS1.prot	79.146	482	609	119	2	8	543	89.16	33	634	634	95	95	27	634	634	0	1037	2681
AT1G04020.1	Vitvi05_01chr07g09980_t001_CDS1.prot	48.346	190	393	183	7	20	270	68.7	332	710	714	53	53	40	426	430	7.68e-131	394	1011
AT1G04020.1	Vitvi05_01chr10g15310_t001_CDS1.prot	47.059	32	68	36	0	0	47	69.12	28	95	714	10	10	347	414	1383	1.06e-12	72	175
AT1G04030.1	Vitvi05_01chr07g10090_t001_CDS1.prot	42.889	190	443	218	16	35	267	60.27	1	429	435	99	99	1	422	430	1.99e-83	262	670
AT1G04040.1	Vitvi05_01chr07g10240_t001_CDS1.prot	53.676	146	272	111	5	15	189	69.49	1	272	272	100	100	1	257	257	2.81e-98	288	737
AT1G04050.2	Vitvi05_01chr07g10300_t001_CDS1.prot	56.55	177	313	131	2	5	225	71.88	385	693	735	91	42	509	820	934	3.42e-119	380	975
AT1G04050.2	Vitvi05_01chr07g10300_t001_CDS1.prot	26.484	116	438	212	16	110	192	43.84	1	359	735	91	49	1	407	934	6.65e-26	114	285
AT1G04080.3	Vitvi05_01chr07g10420_t001_CDS1.prot	58.293	478	820	224	12	118	566	69.02	20	791	824	94	94	122	871	986	0	885	2286
AT1G04090.1	Vitvi05_01chr07g10500_t001_CDS1.prot	59.931	347	579	213	9	19	427	73.75	1	571	573	99	99	1	568	570	0	706	1821
AT1G04110.1	Vitvi05_01chr07g10590_t001_CDS1.prot	70.912	529	746	210	4	7	633	84.85	26	771	776	96	96	25	763	767	0	1118	2892
AT1G04120.1	Vitvi05_01chr07g10640_t001_CDS1.prot	80.212	1212	1511	283	7	16	1346	89.08	14	1515	1515	99	99	30	1533	1533	0	2459	6373
AT1G04120.1	Vitvi05_01chr07g10910_t001_CDS1.prot	88.235	90	102	12	0	0	96	94.12	1377	1478	1515	7	7	143	244	534	2.59e-49	184	468
AT1G04120.1	Vitvi05_01chr10g13810_t001_CDS1.prot	75.833	91	120	28	1	1	106	88.33	397	516	1515	8	8	249	367	458	8.44e-53	192	489
AT1G04130.1	Vitvi05_01chr07g10850_t001_CDS1.prot	64.11	234	365	127	1	4	296	81.1	1	361	361	100	100	1	365	365	0	506	1303
AT1G04140.1	Vitvi05_01chr07g10880_t001_CDS1.prot	57.303	459	801	290	13	52	556	69.41	32	786	791	95	95	29	823	837	0	863	2231
AT1G04150.1	Vitvi05_01chr07g11020_t001_CDS1.prot	65.403	673	1029	312	12	44	805	78.23	8	1013	1013	99	99	6	1013	1013	0	1334	3452
AT1G04160.2	Vitvi05_01chr07g11040_t001_CDS1.prot	74.306	1044	1405	344	7	17	1210	86.12	1	1391	1397	99	99	1	1402	1513	0	2186	5665
AT1G04160.2	Vitvi05_01chr07g15820_t001_CDS1.prot	83.696	77	92	14	1	1	87	94.57	470	560	1397	7	7	1	92	92	1.28e-48	167	424
AT1G04160.2	Vitvi05_01chr09g19450_t001_CDS1.prot	79.439	85	107	22	0	0	94	87.85	398	504	1397	8	8	61	167	174	9.34e-54	185	470
AT1G04160.2	Vitvi05_01chr16g06540_t001_CDS1.prot	79.245	84	106	22	0	0	93	87.74	399	504	1397	8	8	62	167	174	6.6e-53	183	464
AT1G04160.2	Vitvi05_01chr16g08680_t001_CDS1.prot	72.68	141	194	46	2	7	164	84.54	470	663	1397	14	14	1	187	268	1.01e-90	295	754
AT1G04170.1	Vitvi05_01chr10g23080_t001_CDS1.prot	90.343	421	466	44	1	1	449	96.35	1	466	466	100	100	1	465	465	0	880	2274
AT1G04170.1	Vitvi05_01chr13g10600_t001_CDS1.prot	89.27	416	466	49	1	1	447	95.92	1	466	466	100	100	1	465	465	0	873	2255
AT1G04190.1	Vitvi05_01chr05g08130_t001_CDS1.prot	76.923	250	325	74	1	1	282	86.77	1	324	329	98	98	2	326	331	0	529	1362
AT1G04200.2	Vitvi05_01chr05g08440_t001_CDS1.prot	72	450	625	161	6	14	520	83.2	1	614	631	97	97	1	622	736	0	878	2269
AT1G04210.1	Vitvi05_01chr05g08540_t001_CDS1.prot	60.11	654	1088	411	9	23	813	74.72	34	1110	1113	97	97	35	1110	1118	0	1259	3257
AT1G04220.1	Vitvi05_01chr05g09160_t001_CDS1.prot	76.984	388	504	107	5	9	446	88.49	21	523	529	95	95	26	521	522	0	801	2069
AT1G04230.1	Vitvi05_01chr05g09270_t001_CDS1.prot	67.791	221	326	85	4	20	257	78.83	1	310	326	95	95	1	322	338	9.11e-120	348	892
AT1G04240.2	Vitvi05_01chr05g09310_t001_CDS1.prot	62.626	124	198	63	5	11	151	76.26	96	290	290	67	67	4	193	193	7.68e-82	245	625
AT1G04240.2	Vitvi05_01chr14g08300_t001_CDS1.prot	62.304	119	191	60	4	12	138	72.25	105	287	290	63	63	11	197	200	1.82e-76	231	590
AT1G04250.1	Vitvi05_01chr14g05000_t001_CDS1.prot	62.791	27	43	16	0	0	36	83.72	112	154	230	19	19	22	64	78	3.25e-13	63.2	152
